Outil	Cluster	Gènes	État AA
glimmer	Cluster 1868	CM017452.1ANTONOSPOR:75604-75930; CM017452.1:75604-75930(+)	OK
glimmer	Cluster 1869	CM017458.1ANTONOSPOR:49827-50153; CM017458.1:49827-50153(+)	OK
glimmer	Cluster 1870	CM017463.1ANTONOSPOR:65977-66303; CM017463.1:65977-66303(+)	OK
glimmer	Cluster 1871	CM017447.1ANTONOSPOR:c(5605-5928); CM017447.1:5605-6009(-)	Différent (Différence au début: 5928 vs 6009)
glimmer	Cluster 1872	CM017447.1ANTONOSPOR:382362-382685; CM017447.1:382361-382684(+); CM017453.1:4725-5048(-); CM017457.1:1772-2095(-); CM017460.1:134108-134431(+); CM017462.1:1795-2118(-)	OK
glimmer	Cluster 1873	CM017449.1ANTONOSPOR:c(86529-86852); CM017449.1:86529-86852(-)	OK
glimmer	Cluster 1874	CM017451.1ANTONOSPOR:118018-118341; CM017451.1:118018-118341(+)	OK
glimmer	Cluster 1875	CM017453.1ANTONOSPOR:c(4725-5048)	Gène non prédit
glimmer	Cluster 1876	CM017457.1ANTONOSPOR:c(1772-2095)	Gène non prédit
glimmer	Cluster 1877	CM017457.1ANTONOSPOR:140851-141174	Gène non prédit
glimmer	Cluster 1878	CM017460.1ANTONOSPOR:134108-134431	Gène non prédit
glimmer	Cluster 1879	CM017462.1ANTONOSPOR:c(1795-2118)	Gène non prédit
glimmer	Cluster 1880	CM017448.1ANTONOSPOR:c(248115-248435); CM017448.1:248115-248435(-)	OK
glimmer	Cluster 1881	CM017449.1ANTONOSPOR:c(208245-208565); CM017449.1:208245-208565(-)	OK
glimmer	Cluster 1882	CM017449.1ANTONOSPOR:c(255405-255725); CM017449.1:255405-255725(-)	OK
glimmer	Cluster 1883	CM017450.1ANTONOSPOR:c(942-1262); CM017453.1:3881-4405(-)	Différent (Différence au début: 1262 vs 4405)
glimmer	Cluster 1884	CM017452.1ANTONOSPOR:78212-78532; CM017452.1:78200-78532(+)	Différent (Différence au début: 78212 vs 78200)
glimmer	Cluster 1885	CM017455.1ANTONOSPOR:1125-1445; CM017455.1:1101-1445(+)	Différent (Différence au début: 1125 vs 1101)
glimmer	Cluster 1886	CM017458.1ANTONOSPOR:c(82280-82600); CM017458.1:82280-82600(-)	OK
glimmer	Cluster 1887	CM017458.1ANTONOSPOR:c(83467-83787); CM017458.1:83467-83787(-)	OK
glimmer	Cluster 1888	CM017459.1ANTONOSPOR:c(72186-72506); CM017459.1:72186-72506(-)	OK
glimmer	Cluster 1889	CM017460.1ANTONOSPOR:14215-14535	Gène non prédit
glimmer	Cluster 1890	CM017461.1ANTONOSPOR:c(68913-69233); CM017461.1:68913-69275(-)	Différent (Différence au début: 69233 vs 69275)
glimmer	Cluster 1891	CM017462.1ANTONOSPOR:8087-8407; CM017462.1:8087-8407(+)	OK
glimmer	Cluster 1892	CM017462.1ANTONOSPOR:105710-106030; CM017462.1:105740-106030(+)	Différent (Différence au début: 105710 vs 105740)
glimmer	Cluster 1893	CM017447.1ANTONOSPOR:177864-178181; CM017447.1:177864-178181(+)	OK
glimmer	Cluster 1894	CM017448.1ANTONOSPOR:c(232625-232942); CM017448.1:232625-232942(-)	OK
glimmer	Cluster 1895	CM017450.1ANTONOSPOR:c(131967-132284); CM017450.1:131967-132284(-)	OK
glimmer	Cluster 1896	CM017453.1ANTONOSPOR:45021-45338; CM017453.1:45019-45336(+)	OK
glimmer	Cluster 1897	CM017462.1ANTONOSPOR:15993-16310; CM017462.1:15993-16310(+)	OK
glimmer	Cluster 1898	CM017462.1ANTONOSPOR:c(45876-46193)	Gène non prédit
glimmer	Cluster 1899	CM017462.1ANTONOSPOR:c(94083-94400); CM017462.1:94083-94334(-)	Différent (Différence au début: 94400 vs 94334)
glimmer	Cluster 1900	CM017451.1ANTONOSPOR:c(137170-137484); CM017451.1:137170-137484(-)	OK
glimmer	Cluster 1901	CM017456.1ANTONOSPOR:c(9221-9535); CM017456.1:9221-9535(-)	OK
glimmer	Cluster 1902	CM017456.1ANTONOSPOR:c(22971-23285); CM017456.1:22971-23285(-)	OK
glimmer	Cluster 1903	CM017460.1ANTONOSPOR:11543-11857; CM017460.1:11543-11857(+)	OK
glimmer	Cluster 1904	CM017447.1ANTONOSPOR:c(115048-115359); CM017447.1:115048-115359(-)	OK
glimmer	Cluster 1905	CM017448.1ANTONOSPOR:159486-159797; CM017448.1:159399-159797(+)	Différent (Différence au début: 159486 vs 159399)
glimmer	Cluster 1906	CM017449.1ANTONOSPOR:c(248510-248821)	Gène non prédit
glimmer	Cluster 1907	CM017451.1ANTONOSPOR:c(42890-43201); CM017451.1:42890-43201(-)	OK
glimmer	Cluster 1908	CM017452.1ANTONOSPOR:72392-72703; CM017452.1:72392-72703(+)	OK
glimmer	Cluster 1909	CM017452.1ANTONOSPOR:126366-126677; CM017452.1:126366-126677(+)	OK
glimmer	Cluster 1910	CM017454.1ANTONOSPOR:149916-150227; CM017454.1:149916-150227(+)	OK
glimmer	Cluster 1911	CM017455.1ANTONOSPOR:34389-34700; CM017455.1:34389-34700(+)	OK
glimmer	Cluster 1912	CM017456.1ANTONOSPOR:101923-102234; CM017456.1:101923-102234(+)	OK
glimmer	Cluster 1913	CM017460.1ANTONOSPOR:c(87707-88018); CM017460.1:87707-88018(-)	OK
glimmer	Cluster 1914	CM017462.1ANTONOSPOR:45560-45871	Gène non prédit
glimmer	Cluster 1915	CM017447.1ANTONOSPOR:c(376343-376651)	Gène non prédit
glimmer	Cluster 1916	CM017450.1ANTONOSPOR:7833-8141	Gène non prédit
glimmer	Cluster 1917	CM017450.1ANTONOSPOR:c(141926-142234)	Gène non prédit
glimmer	Cluster 1918	CM017461.1ANTONOSPOR:c(65004-65312); CM017461.1:65004-65312(-)	OK
glimmer	Cluster 1919	CM017461.1ANTONOSPOR:c(108668-108976); CM017461.1:108668-108976(-)	OK
glimmer	Cluster 1920	CM017448.1ANTONOSPOR:c(5478-5783)	Gène non prédit
glimmer	Cluster 1921	CM017460.1ANTONOSPOR:17105-17410; CM017460.1:17105-17410(+)	OK
glimmer	Cluster 1922	CM017460.1ANTONOSPOR:c(99956-100261); CM017460.1:99956-100261(-)	OK
glimmer	Cluster 1923	CM017447.1ANTONOSPOR:168039-168341; CM017447.1:168039-168341(+)	OK
glimmer	Cluster 1924	CM017447.1ANTONOSPOR:c(377430-377732)	Gène non prédit
glimmer	Cluster 1925	CM017448.1ANTONOSPOR:255265-255567; CM017448.1:255265-255567(+)	OK
glimmer	Cluster 1926	CM017450.1ANTONOSPOR:6752-7054	Gène non prédit
glimmer	Cluster 1927	CM017450.1ANTONOSPOR:c(20819-21121); CM017450.1:20819-21121(-)	OK
glimmer	Cluster 1928	CM017450.1ANTONOSPOR:220625-220927; CM017450.1:220624-220926(+)	OK
glimmer	Cluster 1929	CM017453.1ANTONOSPOR:9671-9973	Gène non prédit
glimmer	Cluster 1930	CM017457.1ANTONOSPOR:c(90863-91165); CM017457.1:90861-91163(-)	OK
glimmer	Cluster 1931	CM017458.1ANTONOSPOR:14952-15254	Gène non prédit
glimmer	Cluster 1932	CM017460.1ANTONOSPOR:c(27435-27737); CM017460.1:27436-27738(-)	OK
glimmer	Cluster 1933	CM017460.1ANTONOSPOR:106391-106693	Gène non prédit
glimmer	Cluster 1934	CM017461.1ANTONOSPOR:106481-106783; CM017461.1:106466-106783(+)	Différent (Différence au début: 106481 vs 106466)
glimmer	Cluster 1935	CM017462.1ANTONOSPOR:c(12498-12800); CM017462.1:12498-12800(-)	OK
glimmer	Cluster 1936	CM017462.1ANTONOSPOR:25704-26006; CM017462.1:25704-26006(+)	OK
glimmer	Cluster 1937	CM017463.1ANTONOSPOR:c(65563-65865); CM017463.1:65563-65871(-)	Différent (Différence au début: 65865 vs 65871)
glimmer	Cluster 1938	CM017447.1ANTONOSPOR:366064-366363; CM017447.1:366051-366362(+)	Différent (Différence au début: 366064 vs 366051, Différence à la fin: 366363 vs 366362)
glimmer	Cluster 1939	CM017448.1ANTONOSPOR:198431-198730; CM017448.1:198431-198730(+)	OK
glimmer	Cluster 1940	CM017455.1ANTONOSPOR:145300-145599; CM017455.1:145300-145599(+)	OK
glimmer	Cluster 1941	CM017463.1ANTONOSPOR:57917-58216; CM017463.1:57917-58216(+)	OK
glimmer	Cluster 1942	CM017447.1ANTONOSPOR:26172-26468; CM017447.1:26190-26468(+)	Différent (Différence au début: 26172 vs 26190)
glimmer	Cluster 1943	CM017449.1ANTONOSPOR:46052-46348; CM017449.1:46052-46348(+)	OK
glimmer	Cluster 1944	CM017450.1ANTONOSPOR:c(79907-80203); CM017450.1:79907-80224(-)	Différent (Différence au début: 80203 vs 80224)
glimmer	Cluster 1945	CM017455.1ANTONOSPOR:162368-162664; CM017455.1:162368-162664(+)	OK
glimmer	Cluster 1946	CM017457.1ANTONOSPOR:24419-24715; CM017457.1:24364-24714(+)	Différent (Différence au début: 24419 vs 24364, Différence à la fin: 24715 vs 24714)
glimmer	Cluster 1947	CM017452.1ANTONOSPOR:171911-172204; CM017452.1:171911-172204(+)	OK
glimmer	Cluster 1948	CM017455.1ANTONOSPOR:c(61921-62214)	Gène non prédit
glimmer	Cluster 1949	CM017450.1ANTONOSPOR:c(104245-104535); CM017450.1:104245-104535(-)	OK
glimmer	Cluster 1950	CM017451.1ANTONOSPOR:73148-73438; CM017451.1:73148-73438(+)	OK
glimmer	Cluster 1951	CM017451.1ANTONOSPOR:80758-81042; CM017451.1:80758-81042(+)	OK
glimmer	Cluster 1952	CM017454.1ANTONOSPOR:106416-106700; CM017454.1:106416-106700(+)	OK
glimmer	Cluster 1953	CM017447.1ANTONOSPOR:273984-274265; CM017447.1:274016-274264(+)	Différent (Différence au début: 273984 vs 274016, Différence à la fin: 274265 vs 274264)
glimmer	Cluster 1954	CM017449.1ANTONOSPOR:c(50013-50294); CM017449.1:50013-50276(-)	Différent (Différence au début: 50294 vs 50276)
glimmer	Cluster 1955	CM017448.1ANTONOSPOR:258943-259221; CM017448.1:258943-259221(+)	OK
glimmer	Cluster 1956	CM017452.1ANTONOSPOR:c(4769-5047); CM017452.1:4769-5047(-)	OK
glimmer	Cluster 1957	CM017455.1ANTONOSPOR:29913-30191; CM017455.1:29913-30191(+)	OK
glimmer	Cluster 1958	CM017450.1ANTONOSPOR:206804-207079; CM017450.1:206803-207078(+)	OK
glimmer	Cluster 1959	CM017456.1ANTONOSPOR:69707-69982; CM017456.1:69707-69982(+)	OK
glimmer	Cluster 1960	CM017457.1ANTONOSPOR:21275-21550; CM017457.1:21274-21549(+)	OK
glimmer	Cluster 1961	CM017450.1ANTONOSPOR:c(24606-24878); CM017450.1:24606-24878(-)	OK
glimmer	Cluster 1962	CM017456.1ANTONOSPOR:24183-24455; CM017456.1:24183-24455(+)	OK
glimmer	Cluster 1963	CM017452.1ANTONOSPOR:136964-137233; CM017452.1:136964-137233(+)	OK
glimmer	Cluster 1964	CM017455.1ANTONOSPOR:149129-149398	Gène non prédit
glimmer	Cluster 1965	CM017457.1ANTONOSPOR:24026-24295	Gène non prédit
glimmer	Cluster 1966	CM017448.1ANTONOSPOR:140210-140476; CM017448.1:140210-140476(+)	OK
glimmer	Cluster 1967	CM017453.1ANTONOSPOR:83968-84234; CM017453.1:83966-84232(+)	OK
glimmer	Cluster 1968	CM017454.1ANTONOSPOR:c(36056-36322); CM017454.1:36056-36322(-); CM017459.1:128553-128819(+)	OK
glimmer	Cluster 1969	CM017455.1ANTONOSPOR:162822-163088; CM017455.1:162822-163088(+)	OK
glimmer	Cluster 1970	CM017459.1ANTONOSPOR:128553-128819	Gène non prédit
glimmer	Cluster 1971	CM017447.1ANTONOSPOR:c(115630-115893); CM017447.1:115630-115893(-)	OK
glimmer	Cluster 1972	CM017452.1ANTONOSPOR:c(73820-74080); CM017452.1:73820-74080(-)	OK
glimmer	Cluster 1973	CM017459.1ANTONOSPOR:31861-32121; CM017459.1:31861-32121(+)	OK
glimmer	Cluster 1974	CM017451.1ANTONOSPOR:118426-118683; CM017451.1:118426-118683(+)	OK
glimmer	Cluster 1975	CM017456.1ANTONOSPOR:c(127647-127904); CM017456.1:127647-127904(-)	OK
glimmer	Cluster 1976	CM017447.1ANTONOSPOR:c(173332-173586); CM017447.1:173332-173586(-)	OK
glimmer	Cluster 1977	CM017455.1ANTONOSPOR:149647-149901	Gène non prédit
glimmer	Cluster 1978	CM017457.1ANTONOSPOR:c(91201-91455); CM017457.1:91199-91453(-)	OK
glimmer	Cluster 1979	CM017448.1ANTONOSPOR:244622-244873; CM017448.1:244622-244873(+)	OK
glimmer	Cluster 1980	CM017451.1ANTONOSPOR:c(133246-133497); CM017451.1:133246-133497(-)	OK
glimmer	Cluster 1981	CM017450.1ANTONOSPOR:207149-207397; CM017450.1:207148-207396(+)	OK
glimmer	Cluster 1982	CM017462.1ANTONOSPOR:c(24555-24803)	Gène non prédit
glimmer	Cluster 1983	CM017448.1ANTONOSPOR:c(127494-127736); CM017448.1:127494-127736(-)	OK
glimmer	Cluster 1984	CM017448.1ANTONOSPOR:c(145303-145542)	Gène non prédit
glimmer	Cluster 1985	CM017452.1ANTONOSPOR:132115-132354; CM017452.1:132109-132354(+)	Différent (Différence au début: 132115 vs 132109)
glimmer	Cluster 1986	CM017447.1ANTONOSPOR:78800-79033	Gène non prédit
glimmer	Cluster 1987	CM017448.1ANTONOSPOR:c(21571-21801)	Gène non prédit
glimmer	Cluster 1988	CM017463.1ANTONOSPOR:c(46593-46823)	Gène non prédit
glimmer	Cluster 1989	CM017455.1ANTONOSPOR:c(88415-88642)	Gène non prédit
glimmer	Cluster 1990	CM017459.1ANTONOSPOR:74246-74473	Gène non prédit
glimmer	Cluster 1991	CM017453.1ANTONOSPOR:c(87802-88026)	Gène non prédit
glimmer	Cluster 1992	CM017452.1ANTONOSPOR:26614-26835; CM017452.1:26542-26835(+)	Différent (Différence au début: 26614 vs 26542)
glimmer	Cluster 1993	CM017463.1ANTONOSPOR:c(57522-57743); CM017463.1:57522-57824(-)	Différent (Différence au début: 57743 vs 57824)
glimmer	Cluster 1994	CM017450.1ANTONOSPOR:65242-65454	Gène non prédit
glimmer	Cluster 1995	CM017462.1ANTONOSPOR:c(83496-83708)	Gène non prédit
glimmer	Cluster 1996	CM017456.1ANTONOSPOR:81762-81971	Gène non prédit
glimmer	Cluster 1997	CM017452.1ANTONOSPOR:c(10248-10454)	Gène non prédit
glimmer	Cluster 1998	CM017459.1ANTONOSPOR:c(66475-66681)	Gène non prédit
glimmer	Cluster 1999	CM017447.1ANTONOSPOR:13433-13636; CM017447.1:13391-13636(+)	Différent (Différence au début: 13433 vs 13391)
glimmer	Cluster 2000	CM017455.1ANTONOSPOR:c(84989-85192)	Gène non prédit
glimmer	Cluster 2001	CM017462.1ANTONOSPOR:c(29825-30028); CM017462.1:29825-30136(-)	Différent (Différence au début: 30028 vs 30136)
glimmer	Cluster 2002	CM017447.1ANTONOSPOR:c(223231-223431)	Gène non prédit
glimmer	Cluster 2003	CM017456.1ANTONOSPOR:139996-140196; CM017456.1:139918-140196(+)	Différent (Différence au début: 139996 vs 139918)
glimmer	Cluster 2004	CM017462.1ANTONOSPOR:c(44091-44291)	Gène non prédit
glimmer	Cluster 2005	CM017454.1ANTONOSPOR:154976-155173	Gène non prédit
glimmer	Cluster 2006	CM017452.1ANTONOSPOR:c(75350-75544)	Gène non prédit
glimmer	Cluster 2007	CM017454.1ANTONOSPOR:47319-47510; CM017454.1:47250-47510(+)	Différent (Différence au début: 47319 vs 47250)
glimmer	Cluster 2008	CM017449.1ANTONOSPOR:c(32890-33069)	Gène non prédit
glimmer	Cluster 2009	CM017447.1ANTONOSPOR:60057-60233	Gène non prédit
glimmer	Cluster 2010	CM017456.1ANTONOSPOR:c(26969-27145)	Gène non prédit
glimmer	Cluster 2011	CM017456.1ANTONOSPOR:30632-30805	Gène non prédit
glimmer	Cluster 2012	CM017447.1ANTONOSPOR:c(194469-194630)	Gène non prédit
glimmer	Cluster 2013	CM017447.1ANTONOSPOR:202393-202539	Gène non prédit
glimmer	Cluster 2014	CM017452.1ANTONOSPOR:c(147811-147903)	Gène non prédit
prodigal	Cluster 0	CM017449.1ANTONOSPOR:c(134008-143079); CM017449.1:134008-143010(-)	Différent (Différence au début: 143079 vs 143010)
prodigal	Cluster 1	CM017449.1ANTONOSPOR:221806-229752; CM017449.1:221806-229752(+)	OK
prodigal	Cluster 2	CM017450.1ANTONOSPOR:93658-99591; CM017450.1:93658-99591(+)	OK
prodigal	Cluster 3	CM017452.1ANTONOSPOR:39008-44785; CM017452.1:39059-44785(+)	Différent (Différence au début: 39008 vs 39059)
prodigal	Cluster 4	CM017456.1ANTONOSPOR:119338-125067; CM017456.1:119338-125067(+)	OK
prodigal	Cluster 5	CM017447.1ANTONOSPOR:c(65129-70633); CM017447.1:65129-70633(-)	OK
prodigal	Cluster 6	CM017447.1ANTONOSPOR:276238-281274; CM017447.1:276237-281273(+)	OK
prodigal	Cluster 7	CM017452.1ANTONOSPOR:49868-54733; CM017452.1:49868-54733(+)	OK
prodigal	Cluster 8	CM017455.1ANTONOSPOR:137448-142136; CM017455.1:137448-142136(+)	OK
prodigal	Cluster 9	CM017458.1ANTONOSPOR:27332-31993; CM017458.1:27332-31993(+)	OK
prodigal	Cluster 10	CM017455.1ANTONOSPOR:121805-126181; CM017455.1:121805-126181(+)	OK
prodigal	Cluster 11	CM017453.1ANTONOSPOR:147579-151865; CM017453.1:147577-151863(+)	OK
prodigal	Cluster 12	CM017462.1ANTONOSPOR:c(32788-37038); CM017462.1:32788-36960(-)	Différent (Différence au début: 37038 vs 36960)
prodigal	Cluster 13	CM017447.1ANTONOSPOR:31384-35604; CM017447.1:31477-35604(+)	Différent (Différence au début: 31384 vs 31477)
prodigal	Cluster 14	CM017448.1ANTONOSPOR:155173-159255; CM017448.1:155173-159255(+)	OK
prodigal	Cluster 15	CM017447.1ANTONOSPOR:c(173617-177624); CM017447.1:173617-177624(-)	OK
prodigal	Cluster 16	CM017450.1ANTONOSPOR:c(182604-186512); CM017450.1:182604-186512(-)	OK
prodigal	Cluster 17	CM017452.1ANTONOSPOR:176730-180623; CM017452.1:176730-180623(+)	OK
prodigal	Cluster 18	CM017453.1ANTONOSPOR:106174-110052; CM017453.1:106172-110050(+)	OK
prodigal	Cluster 19	CM017455.1ANTONOSPOR:2732-6562; CM017455.1:2558-6562(+)	Différent (Différence au début: 2732 vs 2558)
prodigal	Cluster 20	CM017447.1ANTONOSPOR:c(39657-43457); CM017447.1:39657-43412(-)	Différent (Différence au début: 43457 vs 43412)
prodigal	Cluster 21	CM017447.1ANTONOSPOR:368064-371804; CM017447.1:368087-371803(+)	Différent (Différence au début: 368064 vs 368087, Différence à la fin: 371804 vs 371803)
prodigal	Cluster 22	CM017456.1ANTONOSPOR:c(115264-118977); CM017456.1:115264-118947(-)	Différent (Différence au début: 118977 vs 118947)
prodigal	Cluster 23	CM017447.1ANTONOSPOR:c(79684-83340); CM017447.1:79684-83109(-)	Différent (Différence au début: 83340 vs 83109)
prodigal	Cluster 24	CM017451.1ANTONOSPOR:59919-63560; CM017451.1:60102-63560(+)	Différent (Différence au début: 59919 vs 60102)
prodigal	Cluster 25	CM017449.1ANTONOSPOR:c(104871-108473); CM017449.1:104871-108500(-)	Différent (Différence au début: 108473 vs 108500)
prodigal	Cluster 26	CM017457.1ANTONOSPOR:122059-125631; CM017457.1:122057-125629(+)	OK
prodigal	Cluster 27	CM017450.1ANTONOSPOR:c(100387-103935); CM017450.1:100387-103935(-)	OK
prodigal	Cluster 28	CM017459.1ANTONOSPOR:c(103692-107192); CM017459.1:103692-107219(-)	Différent (Différence au début: 107192 vs 107219)
prodigal	Cluster 29	CM017450.1ANTONOSPOR:104624-108118; CM017450.1:104660-108118(+)	Différent (Différence au début: 104624 vs 104660)
prodigal	Cluster 30	CM017447.1ANTONOSPOR:c(54969-58427); CM017447.1:54969-58427(-)	OK
prodigal	Cluster 31	CM017447.1ANTONOSPOR:c(241579-244971); CM017447.1:241579-244971(-)	OK
prodigal	Cluster 32	CM017457.1ANTONOSPOR:104397-107681; CM017457.1:104395-107679(+)	OK
prodigal	Cluster 33	CM017447.1ANTONOSPOR:204449-207700; CM017447.1:204449-207700(+)	OK
prodigal	Cluster 34	CM017453.1ANTONOSPOR:75388-78636; CM017453.1:75386-78634(+)	OK
prodigal	Cluster 35	CM017454.1ANTONOSPOR:145763-148996; CM017454.1:145763-148996(+)	OK
prodigal	Cluster 36	CM017450.1ANTONOSPOR:191758-194952; CM017450.1:191758-194952(+)	OK
prodigal	Cluster 37	CM017449.1ANTONOSPOR:164767-167940; CM017449.1:164767-167940(+)	OK
prodigal	Cluster 38	CM017447.1ANTONOSPOR:c(219315-222452); CM017447.1:219315-222452(-)	OK
prodigal	Cluster 39	CM017451.1ANTONOSPOR:c(25053-28172); CM017451.1:25053-28172(-)	OK
prodigal	Cluster 40	CM017447.1ANTONOSPOR:c(179644-182757); CM017447.1:179644-182757(-)	OK
prodigal	Cluster 41	CM017459.1ANTONOSPOR:109411-112518; CM017459.1:109411-112518(+)	OK
prodigal	Cluster 42	CM017451.1ANTONOSPOR:164451-167552; CM017451.1:164910-167552(+)	Différent (Différence au début: 164451 vs 164910)
prodigal	Cluster 43	CM017448.1ANTONOSPOR:c(66876-69947); CM017448.1:66876-69947(-)	OK
prodigal	Cluster 44	CM017449.1ANTONOSPOR:250892-253924; CM017449.1:250871-253924(+)	Différent (Différence au début: 250892 vs 250871)
prodigal	Cluster 45	CM017455.1ANTONOSPOR:163581-166598; CM017455.1:163569-166598(+)	Différent (Différence au début: 163581 vs 163569)
prodigal	Cluster 46	CM017460.1ANTONOSPOR:c(7938-10952); CM017460.1:7938-10922(-)	Différent (Différence au début: 10952 vs 10922)
prodigal	Cluster 47	CM017453.1ANTONOSPOR:48280-51282; CM017453.1:48293-51280(+)	Différent (Différence au début: 48280 vs 48293, Différence à la fin: 51282 vs 51280)
prodigal	Cluster 48	CM017462.1ANTONOSPOR:88404-91403; CM017462.1:88389-91403(+)	Différent (Différence au début: 88404 vs 88389)
prodigal	Cluster 49	CM017449.1ANTONOSPOR:245522-248506; CM017449.1:245522-248506(+)	OK
prodigal	Cluster 50	CM017449.1ANTONOSPOR:c(20072-23020); CM017449.1:20072-22975(-)	Différent (Différence au début: 23020 vs 22975)
prodigal	Cluster 51	CM017451.1ANTONOSPOR:c(3891-6836); CM017451.1:3891-6845(-)	Différent (Différence au début: 6836 vs 6845)
prodigal	Cluster 52	CM017457.1ANTONOSPOR:c(38962-41898); CM017457.1:38960-41866(-)	Différent (Différence au début: 41898 vs 41866)
prodigal	Cluster 53	CM017449.1ANTONOSPOR:100234-103149; CM017449.1:100234-103149(+)	OK
prodigal	Cluster 54	CM017449.1ANTONOSPOR:46752-49664; CM017449.1:46752-49664(+)	OK
prodigal	Cluster 55	CM017461.1ANTONOSPOR:c(87364-90276); CM017461.1:87364-89970(-)	Différent (Différence au début: 90276 vs 89970)
prodigal	Cluster 56	CM017451.1ANTONOSPOR:c(169871-172765); CM017451.1:169871-172765(-)	OK
prodigal	Cluster 57	CM017450.1ANTONOSPOR:41298-44177; CM017450.1:41298-44177(+)	OK
prodigal	Cluster 58	CM017451.1ANTONOSPOR:149762-152632; CM017451.1:149762-152632(+)	OK
prodigal	Cluster 59	CM017450.1ANTONOSPOR:c(46272-49136); CM017450.1:46272-49136(-)	OK
prodigal	Cluster 60	CM017450.1ANTONOSPOR:120026-122890; CM017450.1:120074-122890(+)	Différent (Différence au début: 120026 vs 120074)
prodigal	Cluster 61	CM017455.1ANTONOSPOR:46602-49439; CM017455.1:46602-49439(+)	OK
prodigal	Cluster 62	CM017451.1ANTONOSPOR:188784-191591; CM017451.1:188829-191591(+)	Différent (Différence au début: 188784 vs 188829)
prodigal	Cluster 63	CM017448.1ANTONOSPOR:175292-178093; CM017448.1:175157-178093(+)	Différent (Différence au début: 175292 vs 175157)
prodigal	Cluster 64	CM017452.1ANTONOSPOR:54981-57770; CM017452.1:54981-57770(+)	OK
prodigal	Cluster 65	CM017448.1ANTONOSPOR:206316-209096; CM017448.1:206316-209096(+)	OK
prodigal	Cluster 66	CM017455.1ANTONOSPOR:c(99545-102319); CM017455.1:99545-102319(-)	OK
prodigal	Cluster 67	CM017453.1ANTONOSPOR:165800-168568; CM017453.1:165798-168566(+)	OK
prodigal	Cluster 68	CM017451.1ANTONOSPOR:28301-31066; CM017451.1:28301-31066(+)	OK
prodigal	Cluster 69	CM017454.1ANTONOSPOR:c(103513-106275); CM017454.1:103513-106275(-)	OK
prodigal	Cluster 70	CM017453.1ANTONOSPOR:69820-72573; CM017453.1:69818-72571(+)	OK
prodigal	Cluster 71	CM017452.1ANTONOSPOR:c(141175-143916); CM017452.1:141175-143916(-)	OK
prodigal	Cluster 72	CM017459.1ANTONOSPOR:c(93200-95941); CM017459.1:93200-95941(-)	OK
prodigal	Cluster 73	CM017448.1ANTONOSPOR:221371-224082; CM017448.1:221371-224082(+)	OK
prodigal	Cluster 74	CM017458.1ANTONOSPOR:139308-142019; CM017458.1:139323-142019(+); CM017459.1:142710-143114(+)	Différent (Différence au début: 139308 vs 139323) (Différence au début: 139308 vs 139323, Différence au début: 139323 vs 142710, Différence à la fin: 142019 vs 143114)
prodigal	Cluster 75	CM017463.1ANTONOSPOR:84867-87575; CM017463.1:84882-87575(+)	Différent (Différence au début: 84867 vs 84882)
prodigal	Cluster 76	CM017459.1ANTONOSPOR:132281-134980; CM017459.1:132281-134980(+)	OK
prodigal	Cluster 77	CM017462.1ANTONOSPOR:101634-104315; CM017462.1:101649-104315(+)	Différent (Différence au début: 101634 vs 101649)
prodigal	Cluster 78	CM017447.1ANTONOSPOR:c(363310-365973); CM017447.1:363309-365972(-)	OK
prodigal	Cluster 79	CM017461.1ANTONOSPOR:c(101718-104378); CM017461.1:101718-104378(-)	OK
prodigal	Cluster 80	CM017462.1ANTONOSPOR:c(8605-11259); CM017462.1:8605-11259(-)	OK
prodigal	Cluster 81	CM017448.1ANTONOSPOR:c(8736-11366); CM017448.1:8736-11366(-)	OK
prodigal	Cluster 82	CM017449.1ANTONOSPOR:c(147930-150557); CM017449.1:147930-150557(-)	OK
prodigal	Cluster 83	CM017448.1ANTONOSPOR:c(37941-40562); CM017448.1:37941-40610(-)	Différent (Différence au début: 40562 vs 40610)
prodigal	Cluster 84	CM017448.1ANTONOSPOR:c(134218-136839); CM017448.1:134218-136839(-)	OK
prodigal	Cluster 85	CM017452.1ANTONOSPOR:11638-14256; CM017452.1:11638-14256(+)	OK
prodigal	Cluster 86	CM017462.1ANTONOSPOR:c(17066-19669); CM017462.1:17066-19669(-)	OK
prodigal	Cluster 87	CM017447.1ANTONOSPOR:312246-314837; CM017447.1:312269-314836(+)	Différent (Différence au début: 312246 vs 312269, Différence à la fin: 314837 vs 314836)
prodigal	Cluster 88	CM017454.1ANTONOSPOR:25104-27695; CM017454.1:25236-27695(+)	Différent (Différence au début: 25104 vs 25236)
prodigal	Cluster 89	CM017458.1ANTONOSPOR:129532-132111; CM017458.1:129547-132111(+)	Différent (Différence au début: 129532 vs 129547)
prodigal	Cluster 90	CM017455.1ANTONOSPOR:41117-43687; CM017455.1:41117-43687(+)	OK
prodigal	Cluster 91	CM017450.1ANTONOSPOR:c(170398-172956); CM017450.1:170398-172956(-)	OK
prodigal	Cluster 92	CM017447.1ANTONOSPOR:c(26581-29130); CM017447.1:26581-29130(-)	OK
prodigal	Cluster 93	CM017449.1ANTONOSPOR:217596-220142; CM017449.1:217596-220142(+)	OK
prodigal	Cluster 94	CM017447.1ANTONOSPOR:36544-39087; CM017447.1:36544-39087(+)	OK
