Outil	Cluster	Gènes	État AA
glimmer	Cluster 2197	gene_18530:c(318468-318932); Chr08:318468-318932(-)	OK
glimmer	Cluster 2198	gene_20990:226322-226786; Chr10:226322-226786(+)	OK
glimmer	Cluster 2199	gene_25710:c(312162-312626); Chr14:312162-312626(-)	OK
glimmer	Cluster 2200	gene_2460:c(828604-829065); Chr01:828604-829065(-)	OK
glimmer	Cluster 2201	gene_4770:202057-202518; Chr02:202057-202518(+)	OK
glimmer	Cluster 2202	gene_11250:c(277713-278174); Chr04:277713-278174(-)	OK
glimmer	Cluster 2203	gene_12910:c(62706-63167); Chr05:62706-63167(-); Chr06:62706-63167(-)	OK
glimmer	Cluster 2204	gene_14970:c(206756-207217)	Gène non prédit
glimmer	Cluster 2205	gene_15580:c(511767-512228)	Gène non prédit
glimmer	Cluster 2206	gene_20760:c(135980-136441); Chr10:135980-136429(-)	Différent (Différence au début: 136441 vs 136429)
glimmer	Cluster 2207	gene_22650:425569-426030; Chr11:425569-426030(+)	OK
glimmer	Cluster 2208	gene_11920:c(521507-521965); Chr04:521507-521965(-)	OK
glimmer	Cluster 2209	gene_12640:803571-804029; Chr04:803571-804029(+)	OK
glimmer	Cluster 2210	gene_13650:358843-359301; Chr05:358843-359301(+); Chr06:358843-359301(+)	OK
glimmer	Cluster 2211	gene_20380:c(566690-567148); Chr09:566690-567148(-)	OK
glimmer	Cluster 2212	gene_27060:121912-122368	Gène non prédit
glimmer	Cluster 2213	gene_3200:c(1063093-1063548); Chr01:1063093-1063548(-)	OK
glimmer	Cluster 2214	gene_3690:c(1231855-1232310); Chr01:1231855-1232310(-)	OK
glimmer	Cluster 2215	gene_4740:186527-186982; Chr02:186527-186982(+)	OK
glimmer	Cluster 2216	gene_4750:192258-192713; Chr02:192258-192713(+)	OK
glimmer	Cluster 2217	gene_12370:679874-680329; Chr04:679874-680329(+)	OK
glimmer	Cluster 2218	gene_20260:c(531721-532176); Chr09:531721-532176(-)	OK
glimmer	Cluster 2219	gene_190:c(119325-119777); Chr01:119325-119777(-)	OK
glimmer	Cluster 2220	gene_3810:1290571-1291023; Chr01:1290571-1291023(+)	OK
glimmer	Cluster 2221	gene_12340:665087-665539; Chr04:665087-665539(+)	OK
glimmer	Cluster 2222	gene_1640:605574-606023; Chr01:605574-606023(+)	OK
glimmer	Cluster 2223	gene_3160:c(1050346-1050795); Chr01:1050346-1050795(-)	OK
glimmer	Cluster 2224	gene_3170:c(1053305-1053754); Chr01:1053305-1053754(-)	OK
glimmer	Cluster 2225	gene_3210:c(1065614-1066063); Chr01:1065614-1066063(-)	OK
glimmer	Cluster 2226	gene_3220:c(1069567-1070016); Chr01:1069567-1070016(-)	OK
glimmer	Cluster 2227	gene_3390:1142818-1143267; Chr01:1142818-1143267(+)	OK
glimmer	Cluster 2228	gene_8290:c(229595-230044); Chr03:229595-230044(-)	OK
glimmer	Cluster 2229	gene_11960:c(536278-536727); Chr04:536278-536727(-)	OK
glimmer	Cluster 2230	gene_18030:c(85517-85966); Chr08:85517-85966(-)	OK
glimmer	Cluster 2231	gene_22590:c(409832-410281); Chr11:409832-410281(-)	OK
glimmer	Cluster 2232	gene_22980:57625-58074; Chr12:57625-58074(+)	OK
glimmer	Cluster 2233	gene_26050:c(94359-94808); Chr15:94359-94808(-)	OK
glimmer	Cluster 2234	gene_26560:173797-174246; Chr16:173797-174246(+)	OK
glimmer	Cluster 2235	gene_800:c(306628-307074); Chr01:306628-307074(-)	OK
glimmer	Cluster 2236	gene_4760:196484-196930; Chr02:196484-196930(+)	OK
glimmer	Cluster 2237	gene_11100:c(219127-219573); Chr04:219127-219573(-)	OK
glimmer	Cluster 2238	gene_13560:322144-322590; Chr05:322144-322590(+); Chr06:322144-322590(+)	OK
glimmer	Cluster 2239	gene_13920:542566-543012; Chr05:542566-543012(+); Chr06:542566-543012(+)	OK
glimmer	Cluster 2240	gene_14300:c(681365-681811); Chr05:681365-681811(-); Chr06:681365-681811(-)	OK
glimmer	Cluster 2241	gene_15020:231812-232258	Gène non prédit
glimmer	Cluster 2242	gene_15040:c(249783-250229)	Gène non prédit
glimmer	Cluster 2243	gene_18690:c(381483-381929); Chr08:381483-381929(-)	OK
glimmer	Cluster 2244	gene_19420:c(117845-118291); Chr09:117845-118291(-)	OK
glimmer	Cluster 2245	gene_23660:385744-386190; Chr12:385744-386190(+)	OK
glimmer	Cluster 2246	gene_4440:c(112533-112976); Chr02:112533-112976(-)	OK
glimmer	Cluster 2247	gene_5720:c(545853-546296); Chr02:545853-546296(-)	OK
glimmer	Cluster 2248	gene_6380:c(901552-901995); Chr02:901552-901995(-)	OK
glimmer	Cluster 2249	gene_17580:658621-659064; Chr07:658621-659064(+)	OK
glimmer	Cluster 2250	gene_4640:164412-164852; Chr02:164412-164852(+)	OK
glimmer	Cluster 2251	gene_5780:564154-564594; Chr02:564169-564594(+)	Différent (Différence au début: 564154 vs 564169)
glimmer	Cluster 2252	gene_12290:644984-645424; Chr04:645035-645424(+)	Différent (Différence au début: 644984 vs 645035)
glimmer	Cluster 2253	gene_6010:c(657151-657588); Chr02:657151-657588(-)	OK
glimmer	Cluster 2254	gene_12860:c(42572-43009); Chr05:42572-43009(-); Chr06:42572-43009(-)	OK
glimmer	Cluster 2255	gene_14210:c(654081-654518); Chr05:654081-654518(-); Chr06:654081-654518(-)	OK
glimmer	Cluster 2256	gene_15620:521209-521646	Gène non prédit
glimmer	Cluster 2257	gene_3480:1170449-1170883; Chr01:1170449-1170883(+)	OK
glimmer	Cluster 2258	gene_7470:1227669-1228103; Chr02:1227669-1228103(+)	OK
glimmer	Cluster 2259	gene_8300:230527-230961; Chr03:230527-230961(+)	OK
glimmer	Cluster 2260	gene_14690:c(53232-53666)	Gène non prédit
glimmer	Cluster 2261	gene_15100:277449-277883	Gène non prédit
glimmer	Cluster 2262	gene_17590:662841-663275; Chr07:662841-663275(+)	OK
glimmer	Cluster 2263	gene_21480:498593-499027; Chr10:498593-499027(+)	OK
glimmer	Cluster 2264	gene_23800:c(412268-412702); Chr12:412268-412702(-)	OK
glimmer	Cluster 2265	gene_4730:181859-182290; Chr02:181859-182290(+)	OK
glimmer	Cluster 2266	gene_8220:193138-193569; Chr03:193138-193569(+)	OK
glimmer	Cluster 2267	gene_10200:c(1142207-1142638); Chr03:1142207-1142638(-)	OK
glimmer	Cluster 2268	gene_12060:553897-554328; Chr04:553897-554328(+)	OK
glimmer	Cluster 2269	gene_13670:388168-388599; Chr05:388168-388599(+); Chr06:388168-388599(+)	OK
glimmer	Cluster 2270	gene_15680:c(546627-547058)	Gène non prédit
glimmer	Cluster 2271	gene_90:c(83178-83606); Chr01:83178-83606(-)	OK
glimmer	Cluster 2272	gene_620:264007-264435; Chr01:264007-264435(+)	OK
glimmer	Cluster 2273	gene_4330:90290-90718; Chr02:90290-90718(+)	OK
glimmer	Cluster 2274	gene_5140:c(339444-339872); Chr02:339444-339872(-)	OK
glimmer	Cluster 2275	gene_9730:962947-963375; Chr03:962947-963375(+)	OK
glimmer	Cluster 2276	gene_18350:197823-198251; Chr08:197823-198251(+)	OK
glimmer	Cluster 2277	gene_19730:279623-280051; Chr09:279623-280051(+)	OK
glimmer	Cluster 2278	gene_24900:c(415784-416212); Chr13:415784-416212(-)	OK
glimmer	Cluster 2279	gene_25190:c(97075-97503); Chr14:97075-97503(-)	OK
glimmer	Cluster 2280	gene_27040:115984-116412; Chr17:115984-116412(+)	OK
glimmer	Cluster 2281	gene_9480:855258-855683; Chr03:855258-855683(+)	OK
glimmer	Cluster 2282	gene_18700:384882-385307; Chr08:384882-385307(+)	OK
glimmer	Cluster 2283	gene_21420:456412-456837; Chr10:456493-456837(+)	Différent (Différence au début: 456412 vs 456493)
glimmer	Cluster 2284	gene_1100:427645-428134	Gène non prédit
glimmer	Cluster 2285	gene_1550:579012-579434; Chr01:579012-579434(+)	OK
glimmer	Cluster 2286	gene_3600:c(1202045-1202467); Chr01:1202045-1202467(-)	OK
glimmer	Cluster 2287	gene_7910:67729-68151; Chr03:67729-68151(+)	OK
glimmer	Cluster 2288	gene_9590:924223-924645; Chr03:924223-924645(+)	OK
glimmer	Cluster 2289	gene_12800:c(8977-9399); Chr05:8977-9399(-); Chr06:8977-9399(-)	OK
glimmer	Cluster 2290	gene_13440:c(267753-268175); Chr05:267753-268175(-); Chr06:267753-268175(-)	OK
glimmer	Cluster 2291	gene_19460:c(141442-141864); Chr09:141442-141864(-)	OK
glimmer	Cluster 2292	gene_21620:577039-577461; Chr10:577039-577461(+)	OK
glimmer	Cluster 2293	gene_23870:433336-433758; Chr12:433336-433758(+)	OK
glimmer	Cluster 2294	gene_680:281471-281890; Chr01:281471-281890(+)	OK
glimmer	Cluster 2295	gene_4070:c(1426988-1427407); Chr01:1426988-1427407(-)	OK
glimmer	Cluster 2296	gene_4910:238526-238945; Chr02:238526-238945(+)	OK
glimmer	Cluster 2297	gene_8770:c(475140-475559); Chr03:475140-475559(-)	OK
glimmer	Cluster 2298	gene_13410:c(254712-255131); Chr05:254712-255131(-); Chr06:254712-255131(-)	OK
glimmer	Cluster 2299	gene_13480:280746-281165; Chr05:280746-281165(+); Chr06:280746-281165(+)	OK
glimmer	Cluster 2300	gene_13550:c(316220-316639); Chr05:316220-316639(-); Chr06:316220-316639(-)	OK
glimmer	Cluster 2301	gene_15590:c(512317-512736)	Gène non prédit
glimmer	Cluster 2302	gene_19530:c(174104-174523); Chr09:174104-174523(-)	OK
glimmer	Cluster 2303	gene_24920:c(429891-430310); Chr13:429891-430331(-)	Différent (Différence au début: 430310 vs 430331)
glimmer	Cluster 2304	gene_25860:21724-22143; Chr15:21724-22143(+)	OK
glimmer	Cluster 2305	gene_1360.mRNA.cds.2; Chr01:522343-522759(-)	OK
glimmer	Cluster 2306	gene_1540:c(577921-578337); Chr01:577921-578337(-)	OK
glimmer	Cluster 2307	gene_10210:c(1142683-1143099); Chr03:1142683-1143099(-)	OK
glimmer	Cluster 2308	gene_11130:c(231543-231959); Chr04:231543-231959(-)	OK
glimmer	Cluster 2309	gene_12920:63365-63781; Chr05:63365-63781(+); Chr06:63365-63781(+)	OK
glimmer	Cluster 2310	gene_15890:c(630311-630727)	Gène non prédit
glimmer	Cluster 2311	gene_9000:c(602964-603377); Chr03:602964-603377(-)	OK
glimmer	Cluster 2312	gene_18820:439056-439469; Chr08:439056-439469(+)	OK
glimmer	Cluster 2313	gene_20730:c(124538-124951); Chr10:124538-124951(-)	OK
glimmer	Cluster 2314	gene_22280:242198-242611; Chr11:242291-242611(+)	Différent (Différence au début: 242198 vs 242291)
glimmer	Cluster 2315	gene_23010:c(64462-64875); Chr12:64462-64875(-)	OK
glimmer	Cluster 2316	gene_23420:c(282957-283370); Chr12:282957-283370(-)	OK
glimmer	Cluster 2317	gene_26000:78769-79182; Chr15:78769-79182(+)	OK
glimmer	Cluster 2318	gene_1070:c(422045-422455); Chr01:422045-422455(-)	OK
glimmer	Cluster 2319	gene_18290:c(181021-181431); Chr08:181021-181431(-)	OK
glimmer	Cluster 2320	gene_19020:c(504305-504715); Chr08:504305-504715(-)	OK
glimmer	Cluster 2321	gene_7780:1356258-1356665; Chr02:1356258-1356665(+)	OK
glimmer	Cluster 2322	gene_10520:1259613-1260020; Chr03:1259613-1260020(+)	OK
glimmer	Cluster 2323	gene_17890:60460-60867; Chr08:60460-60867(+)	OK
glimmer	Cluster 2324	gene_19610:215293-215700; Chr09:215293-215700(+)	OK
glimmer	Cluster 2325	gene_21560:c(555725-556132); Chr10:555725-556132(-)	OK
glimmer	Cluster 2326	gene_22190:229036-229443; Chr11:229036-229443(+)	OK
glimmer	Cluster 2327	gene_22460:c(340946-341350); Chr11:340946-341350(-)	OK
glimmer	Cluster 2328	gene_25800:344059-344463; Chr14:344059-344463(+)	OK
glimmer	Cluster 2329	gene_7700:c(1324929-1325330); Chr02:1324929-1325330(-)	OK
glimmer	Cluster 2330	gene_22370:c(287180-287581); Chr11:287180-287581(-)	OK
glimmer	Cluster 2331	gene_23820:420247-420648; Chr12:420247-420648(+)	OK
glimmer	Cluster 2332	gene_26320:247150-247551	Gène non prédit
glimmer	Cluster 2333	gene_3760:c(1269489-1269887); Chr01:1269489-1269887(-)	OK
glimmer	Cluster 2334	gene_12080:c(554748-555146); Chr04:554748-555146(-)	OK
glimmer	Cluster 2335	gene_13510:295955-296353; Chr05:295955-296353(+); Chr06:295955-296353(+)	OK
glimmer	Cluster 2336	gene_13960:563446-563844; Chr05:563446-563844(+); Chr06:563446-563844(+)	OK
glimmer	Cluster 2337	gene_9530:901020-901415; Chr03:901020-901415(+)	OK
glimmer	Cluster 2338	gene_14130:615896-616291; Chr05:615896-616291(+); Chr06:615896-616291(+)	OK
glimmer	Cluster 2339	gene_14590:8733-9128	Gène non prédit
glimmer	Cluster 2340	gene_15800:c(597785-598180)	Gène non prédit
glimmer	Cluster 2341	gene_16690:220501-220896; Chr07:220501-220896(+)	OK
glimmer	Cluster 2342	gene_17560:c(656249-656644); Chr07:656249-656644(-)	OK
glimmer	Cluster 2343	gene_23670:386230-386625; Chr12:386230-386625(+)	OK
glimmer	Cluster 2344	gene_24470:174445-174837	Gène non prédit
glimmer	Cluster 2345	gene_3070:1025828-1026217; Chr01:1025828-1026217(+)	OK
glimmer	Cluster 2346	gene_3370:c(1133634-1134023); Chr01:1133634-1134023(-)	OK
glimmer	Cluster 2347	gene_3540:c(1186084-1186473); Chr01:1186084-1186473(-)	OK
glimmer	Cluster 2348	gene_6640:c(954622-955011); Chr02:954622-955011(-)	OK
glimmer	Cluster 2349	gene_11020:196749-197138; Chr04:196749-197138(+)	OK
glimmer	Cluster 2350	gene_12040:c(549874-550263); Chr04:549874-550242(-)	Différent (Différence au début: 550263 vs 550242)
glimmer	Cluster 2351	gene_17210:534114-534503; Chr07:534114-534503(+)	OK
glimmer	Cluster 2352	gene_20870:c(170748-171137); Chr10:170748-171137(-)	OK
glimmer	Cluster 2353	gene_21780:c(65700-66089); Chr11:65700-66089(-)	OK
glimmer	Cluster 2354	gene_2220:c(764310-764696); Chr01:764310-764696(-)	OK
glimmer	Cluster 2355	gene_2410:801848-802234; Chr01:801848-802234(+)	OK
glimmer	Cluster 2356	gene_11880:c(505077-505463); Chr04:505077-505382(-)	Différent (Différence au début: 505463 vs 505382)
glimmer	Cluster 2357	gene_14680:49441-49827	Gène non prédit
glimmer	Cluster 2358	gene_23020:c(67973-68359); Chr12:67973-68227(-)	Différent (Différence au début: 68359 vs 68227)
glimmer	Cluster 2359	gene_8840:c(546055-546438); Chr03:546055-546438(-)	OK
glimmer	Cluster 2360	gene_10850:c(136480-136863); Chr04:136480-136863(-)	OK
glimmer	Cluster 2361	gene_12450:c(726672-727055); Chr04:726672-727055(-)	OK
glimmer	Cluster 2362	gene_13930:c(544635-545018); Chr05:544635-545018(-); Chr06:544635-545018(-)	OK
glimmer	Cluster 2363	gene_14320:c(682889-683272); Chr05:682889-683272(-); Chr06:682889-683272(-)	OK
glimmer	Cluster 2364	gene_25310:131677-132060; Chr14:131677-132060(+)	OK
glimmer	Cluster 2365	gene_7420:c(1211860-1212240); Chr02:1211860-1212240(-)	OK
glimmer	Cluster 2366	gene_9450:848761-849141; Chr03:848761-849141(+)	OK
glimmer	Cluster 2367	gene_9550:908836-909216; Chr03:908836-909216(+)	OK
glimmer	Cluster 2368	gene_12210:c(620300-620680); Chr04:620300-620680(-)	OK
glimmer	Cluster 2369	gene_17570:c(657157-657537); Chr07:657157-657522(-)	Différent (Différence au début: 657537 vs 657522)
glimmer	Cluster 2370	gene_17620:670725-671105; Chr07:670725-671105(+)	OK
glimmer	Cluster 2371	gene_19370:c(83732-84112); Chr09:83732-84112(-)	OK
glimmer	Cluster 2372	gene_21660:c(599867-600247); Chr01:1451240-1451620(-); Chr10:599867-600247(-)	OK
glimmer	Cluster 2373	gene_26820:49257-49637; Chr17:49257-49637(+)	OK
glimmer	Cluster 2374	gene_2900:981394-981771; Chr01:981394-981771(+)	OK
glimmer	Cluster 2375	gene_3060:1025135-1025512; Chr01:1025135-1025512(+)	OK
glimmer	Cluster 2376	gene_10990:187546-187923; Chr04:187546-187923(+)	OK
glimmer	Cluster 2377	gene_16090:c(683921-684298)	Gène non prédit
glimmer	Cluster 2378	gene_16410:99683-100060; Chr07:99803-100060(+)	Différent (Différence au début: 99683 vs 99803)
glimmer	Cluster 2379	gene_17940:72485-72862; Chr08:72485-72862(+)	OK
glimmer	Cluster 2380	gene_26830:c(52295-52672); Chr17:52295-52672(-)	OK
glimmer	Cluster 2381	gene_510:c(219830-220204); Chr01:219830-220204(-)	OK
glimmer	Cluster 2382	gene_17710:c(701552-701926); Chr07:701552-701926(-)	OK
glimmer	Cluster 2383	gene_25240:c(109466-109840); Chr14:109466-109732(-)	Différent (Différence au début: 109840 vs 109732)
glimmer	Cluster 2384	gene_2040:711632-712003	Gène non prédit
glimmer	Cluster 2385	gene_2320:786145-786516; Chr01:786145-786516(+)	OK
glimmer	Cluster 2386	gene_2400:799110-799481; Chr01:799185-799481(+)	Différent (Différence au début: 799110 vs 799185)
glimmer	Cluster 2387	gene_17750:715609-715980; Chr07:715609-715980(+)	OK
glimmer	Cluster 2388	gene_19060:517220-517591; Chr08:517220-517591(+)	OK
glimmer	Cluster 2389	gene_24590:211152-211523; Chr13:211152-211523(+)	OK
glimmer	Cluster 2390	gene_26530:123950-124321; Chr16:123950-124321(+)	OK
glimmer	Cluster 2391	gene_1960:688591-688959; Chr01:688513-688959(+)	Différent (Différence au début: 688591 vs 688513)
glimmer	Cluster 2392	gene_13760:459323-459691	Gène non prédit
glimmer	Cluster 2393	gene_24890:400419-400787; Chr13:400419-400787(+)	OK
glimmer	Cluster 2394	gene_720:c(291878-292243); Chr01:291878-292243(-)	OK
glimmer	Cluster 2395	gene_3900:1321356-1321721	Gène non prédit
glimmer	Cluster 2396	gene_3940:1346607-1346972	Gène non prédit
glimmer	Cluster 2397	gene_4530:135594-135959; Chr02:135681-135959(+)	Différent (Différence au début: 135594 vs 135681)
glimmer	Cluster 2398	gene_5710:c(540863-541228); Chr02:540863-541228(-)	OK
glimmer	Cluster 2399	gene_10770:100933-101298; Chr04:100933-101298(+)	OK
glimmer	Cluster 2400	gene_11600:c(395207-395572)	Gène non prédit
glimmer	Cluster 2401	gene_13900:534490-534855; Chr05:534490-534855(+); Chr06:534490-534855(+)	OK
glimmer	Cluster 2402	gene_16840:c(293077-293442)	Gène non prédit
glimmer	Cluster 2403	gene_20180:498433-498798; Chr09:498433-498798(+)	OK
glimmer	Cluster 2404	gene_25480:c(231349-231714); Chr14:231349-231714(-)	OK
glimmer	Cluster 2405	gene_4120:42957-43319; Chr02:42957-43319(+)	OK
glimmer	Cluster 2406	gene_4480:c(119451-119813); Chr02:119451-119813(-)	OK
glimmer	Cluster 2407	gene_13720:431519-431881	Gène non prédit
glimmer	Cluster 2408	gene_13800:485233-485595	Gène non prédit
glimmer	Cluster 2409	gene_13840:511177-511539	Gène non prédit
glimmer	Cluster 2410	gene_17440:620860-621222; Chr07:620860-621222(+)	OK
glimmer	Cluster 2411	gene_17960:c(73183-73545); Chr08:73183-73545(-)	OK
glimmer	Cluster 2412	gene_18000:c(81089-81451)	Gène non prédit
glimmer	Cluster 2413	gene_18230:161672-162034	Gène non prédit
glimmer	Cluster 2414	gene_870:327363-327722; Chr01:327363-327722(+)	OK
glimmer	Cluster 2415	gene_2980:c(1004075-1004434); Chr01:1004075-1004434(-)	OK
glimmer	Cluster 2416	gene_4170:51892-52251; Chr02:51892-52251(+)	OK
glimmer	Cluster 2417	gene_6130:c(752929-753288); Chr02:752929-753288(-); Chr02:802396-802755(-)	OK
glimmer	Cluster 2418	gene_6170:c(775575-775934); Chr02:775575-775934(-)	OK
glimmer	Cluster 2419	gene_6200:c(802396-802755)	Gène non prédit
glimmer	Cluster 2420	gene_8850:547742-548101; Chr03:547742-548101(+)	OK
glimmer	Cluster 2421	gene_14790:c(129134-129493)	Gène non prédit
glimmer	Cluster 2422	gene_18440:227741-228100; Chr08:227741-228100(+)	OK
glimmer	Cluster 2423	gene_18480:257492-257851; Chr08:257492-257851(+)	OK
glimmer	Cluster 2424	gene_21570:559708-560067; Chr10:559708-560067(+)	OK
glimmer	Cluster 2425	gene_24700:277020-277379; Chr13:277020-277379(+)	OK
glimmer	Cluster 2426	gene_26640:205854-206213; Chr16:205854-206213(+)	OK
glimmer	Cluster 2427	gene_2870:972287-972643	Gène non prédit
glimmer	Cluster 2428	gene_17930:71461-71817; Chr08:71461-71817(+)	OK
glimmer	Cluster 2429	gene_22670:c(430482-430838); Chr11:430482-430838(-)	OK
glimmer	Cluster 2430	gene_5540:c(499281-499634)	Gène non prédit
glimmer	Cluster 2431	gene_9340:814956-815309	Gène non prédit
glimmer	Cluster 2432	gene_10440:c(1222301-1222654); Chr03:1222301-1222654(-)	OK
glimmer	Cluster 2433	gene_26140:c(160627-160980); Chr15:160627-160980(-)	OK
glimmer	Cluster 2434	gene_1870:670468-670818; Chr01:670468-670818(+)	OK
glimmer	Cluster 2435	gene_10680:82162-82512; Chr04:82162-82512(+)	OK
glimmer	Cluster 2436	gene_12630:797852-798202	Gène non prédit
glimmer	Cluster 2437	gene_13420:258305-258655; Chr05:258305-258655(+); Chr06:258305-258655(+)	OK
glimmer	Cluster 2438	gene_22700:c(438055-438405); Chr11:438055-438324(-)	Différent (Différence au début: 438405 vs 438324)
glimmer	Cluster 2439	gene_24350:115125-115475; Chr13:115125-115475(+)	OK
glimmer	Cluster 2440	gene_1760:c(634284-634631)	Gène non prédit
glimmer	Cluster 2441	gene_7900:67342-67689	Gène non prédit
glimmer	Cluster 2442	gene_18060:93951-94298; Chr08:93951-94298(+)	OK
glimmer	Cluster 2443	gene_26500:106646-106993	Gène non prédit
glimmer	Cluster 2444	gene_1980:c(697989-698333)	Gène non prédit
glimmer	Cluster 2445	gene_3460:c(1169692-1170036); Chr01:1169692-1170036(-)	OK
glimmer	Cluster 2446	gene_9710:c(956139-956483); Chr03:956139-956483(-)	OK
glimmer	Cluster 2447	gene_10940:c(165874-166218); Chr04:165874-166218(-)	OK
glimmer	Cluster 2448	gene_12510:744638-744982	Gène non prédit
glimmer	Cluster 2449	gene_14600:c(11964-12308)	Gène non prédit
glimmer	Cluster 2450	gene_21060:c(267281-267625); Chr10:267281-267625(-)	OK
glimmer	Cluster 2451	gene_13300:c(215679-216020); Chr05:215679-216020(-); Chr06:215679-216020(-)	OK
glimmer	Cluster 2452	gene_18090:c(109418-109759); Chr08:109418-109759(-)	OK
glimmer	Cluster 2453	gene_18520:314317-314658; Chr08:314317-314658(+)	OK
glimmer	Cluster 2454	gene_23690:389985-390326; Chr12:389985-390326(+)	OK
glimmer	Cluster 2455	gene_24370:126185-126526; Chr13:126185-126526(+)	OK
glimmer	Cluster 2456	gene_3580:1197882-1198220; Chr01:1197882-1198220(+)	OK
glimmer	Cluster 2457	gene_5390:c(440270-440608)	Gène non prédit
glimmer	Cluster 2458	gene_10660:81032-81370; Chr04:81032-81370(+)	OK
glimmer	Cluster 2459	gene_14780:123564-123902	Gène non prédit
glimmer	Cluster 2460	gene_25110:79000-79338; Chr14:79081-79338(+)	Différent (Différence au début: 79000 vs 79081)
glimmer	Cluster 2461	gene_3020:c(1014134-1014469); Chr01:1014134-1014469(-)	OK
glimmer	Cluster 2462	gene_3950:1348746-1349081	Gène non prédit
glimmer	Cluster 2463	gene_13730:433649-433984	Gène non prédit
glimmer	Cluster 2464	gene_13770:461410-461745	Gène non prédit
glimmer	Cluster 2465	gene_13810:487378-487713	Gène non prédit
glimmer	Cluster 2466	gene_13850:513322-513657	Gène non prédit
glimmer	Cluster 2467	gene_16310:c(73321-73656); Chr07:73321-73656(-)	OK
glimmer	Cluster 2468	gene_16830:c(290983-291318)	Gène non prédit
glimmer	Cluster 2469	gene_5220:c(375793-376125); Chr02:375793-376125(-)	OK
glimmer	Cluster 2470	gene_9310:c(808044-808376); Chr03:808044-808376(-)	OK
glimmer	Cluster 2471	gene_22900:c(30628-30960); Chr12:30628-30960(-)	OK
glimmer	Cluster 2472	gene_23320:c(234851-235183)	Gène non prédit
glimmer	Cluster 2473	gene_1430:545356-545705	Gène non prédit
glimmer	Cluster 2474	gene_1450:c(547710-548039); Chr01:547710-548039(-)	OK
glimmer	Cluster 2475	gene_2330:c(787092-787421); Chr01:787092-787421(-)	OK
glimmer	Cluster 2476	gene_3970:1358529-1358858; Chr01:1358529-1358858(+)	OK
glimmer	Cluster 2477	gene_5570:503668-503997; Chr02:503668-503997(+)	OK
glimmer	Cluster 2478	gene_8700:432422-432751; Chr03:432461-432751(+)	Différent (Différence au début: 432422 vs 432461)
glimmer	Cluster 2479	gene_10870:c(141762-142091); Chr04:141762-142091(-)	OK
glimmer	Cluster 2480	gene_15710:556346-556675	Gène non prédit
glimmer	Cluster 2481	gene_16870:329827-330156	Gène non prédit
glimmer	Cluster 2482	gene_4830:c(220888-221214); Chr02:220888-221214(-)	OK
glimmer	Cluster 2483	gene_5460:474066-474392; Chr02:474066-474392(+)	OK
glimmer	Cluster 2484	gene_11040:c(199560-199886); Chr04:199560-199886(-)	OK
glimmer	Cluster 2485	gene_16990:411299-411625; Chr07:411299-411625(+)	OK
glimmer	Cluster 2486	gene_18780:417784-418110; Chr08:417784-418110(+)	OK
glimmer	Cluster 2487	gene_24620:236064-236390	Gène non prédit
glimmer	Cluster 2488	gene_7740:1331794-1332117; Chr02:1331794-1332117(+)	OK
glimmer	Cluster 2489	gene_11360:320947-321270; Chr04:320947-321270(+)	OK
glimmer	Cluster 2490	gene_16250:c(54031-54354); Chr07:54031-54354(-)	OK
glimmer	Cluster 2491	gene_22030:c(172952-173275)	Gène non prédit
glimmer	Cluster 2492	gene_22680:c(431652-431975); Chr11:431652-431975(-)	OK
glimmer	Cluster 2493	gene_23220:c(154079-154402); Chr12:154079-154402(-)	OK
glimmer	Cluster 2494	gene_550:c(235864-236184); Chr01:235864-236184(-)	OK
glimmer	Cluster 2495	gene_3650:c(1215635-1215955); Chr01:1215635-1215955(-)	OK
glimmer	Cluster 2496	gene_4450:113242-113562; Chr02:113242-113562(+)	OK
glimmer	Cluster 2497	gene_5820:c(574406-574726); Chr02:574406-574726(-)	OK
glimmer	Cluster 2498	gene_5210:c(374998-375315); Chr02:374998-375315(-)	OK
glimmer	Cluster 2499	gene_11630:c(403674-403991); Chr04:403674-403991(-)	OK
glimmer	Cluster 2500	gene_14500:c(730509-730826); Chr05:730509-730826(-); Chr06:730509-730826(-)	OK
glimmer	Cluster 2501	gene_19050:514126-514443	Gène non prédit
glimmer	Cluster 2502	gene_22880:22756-23073; Chr12:22756-23073(+)	OK
glimmer	Cluster 2503	gene_25950:64169-64486; Chr15:64226-64486(+)	Différent (Différence au début: 64169 vs 64226)
glimmer	Cluster 2504	gene_2480:c(829702-830036)	Gène non prédit
glimmer	Cluster 2505	gene_3490:1171909-1172223; Chr01:1171909-1172223(+)	OK
glimmer	Cluster 2506	gene_5060:305350-305664	Gène non prédit
glimmer	Cluster 2507	gene_7360:1201345-1201659; Chr02:1201345-1201659(+)	OK
glimmer	Cluster 2508	gene_14030:587417-587731; Chr05:587450-587731(+); Chr06:587450-587731(+)	OK
glimmer	Cluster 2509	gene_15950:645158-645472	Gène non prédit
glimmer	Cluster 2510	gene_16560:c(151499-151813)	Gène non prédit
glimmer	Cluster 2511	gene_18310:187413-187727; Chr08:187413-187727(+)	OK
glimmer	Cluster 2512	gene_18410:218233-218547; Chr08:218233-218547(+)	OK
glimmer	Cluster 2513	gene_21850:92275-92589; Chr11:92275-92589(+)	OK
glimmer	Cluster 2514	gene_23760:c(403290-403604); Chr12:403290-403604(-)	OK
