Outil	Cluster	Gènes	État AA
glimmer	Cluster 1662	AL590451:c(118439-118837); AL590451.2:118439-118837(-)	OK
glimmer	Cluster 1663	AL590450:128886-129284; AL590450.2:128886-129284(+)	OK
glimmer	Cluster 1664	AL391737:c(41477-41872); AL391737.2:41477-41866(-)	Différent (Différence au début: 41872 vs 41866)
glimmer	Cluster 1665	AL391737:c(154046-154441); AL391737.2:154046-154441(-)	OK
glimmer	Cluster 1666	AL391737:155474-155869; AL391737.2:155474-155869(+)	OK
glimmer	Cluster 1667	AL590444:c(33664-34059); AL590444.1:33664-34059(-)	OK
glimmer	Cluster 1668	AL590444:c(186777-187172); AL590444.1:186777-187172(-)	OK
glimmer	Cluster 1669	AL590447:c(160356-160751); AL590447.1:160356-160751(-)	OK
glimmer	Cluster 1670	AL590448:c(49780-50175); AL590448.1:49780-50175(-)	OK
glimmer	Cluster 1671	AL590451:208252-208647; AL590451.2:208252-208647(+)	OK
glimmer	Cluster 1672	AL590449:c(join(217423..217815,217845..217847)); AL590449.1:217423-217731(-)	Différent ()
glimmer	Cluster 1673	AL590450:c(253911-254306); AL590450.2:253911-254306(-)	OK
glimmer	Cluster 1674	AL590448:c(51850-52242); AL590448.1:51850-52242(-)	OK
glimmer	Cluster 1675	AL590448:183388-183780; AL590448.1:183388-183780(+)	OK
glimmer	Cluster 1676	AL590451:182631-183023; AL590451.2:182631-183023(+)	OK
glimmer	Cluster 1677	AL590450:c(209926-210318); AL590450.2:209926-210318(-)	OK
glimmer	Cluster 1678	AL590448:155453-155842; AL590448.1:155522-155842(+)	Différent (Différence au début: 155453 vs 155522)
glimmer	Cluster 1679	AL590451:c(706-1095); AL590451.2:706-1095(-)	OK
glimmer	Cluster 1680	AL590450:c(79209-79598); AL590450.2:79209-79598(-)	OK
glimmer	Cluster 1681	AL391737:107676-108062; AL391737.2:107706-108062(+)	Différent (Différence au début: 107676 vs 107706)
glimmer	Cluster 1682	AL590442:c(89020-89406); AL590442.1:89020-89406(-)	OK
glimmer	Cluster 1683	AL590444:c(64061-64447); AL590444.1:64061-64447(-)	OK
glimmer	Cluster 1684	AL590447:63325-63711; AL590447.1:63325-63711(+)	OK
glimmer	Cluster 1685	AL590447:78519-78905; AL590447.1:78519-78905(+)	OK
glimmer	Cluster 1686	AL590451:c(123397-123783); AL590451.2:123397-123783(-)	OK
glimmer	Cluster 1687	AL590451:152502-152888; AL590451.2:152502-152888(+)	OK
glimmer	Cluster 1688	AL590442:24437-24820	Gène non prédit
glimmer	Cluster 1689	AL590443:c(100019-100402); AL590443.1:100019-100402(-)	OK
glimmer	Cluster 1690	AL590445:197415-197798; AL590445.1:197250-197798(+)	Différent (Différence au début: 197415 vs 197250)
glimmer	Cluster 1691	AL590448:59928-60311; AL590448.1:59916-60311(+)	Différent (Différence au début: 59928 vs 59916)
glimmer	Cluster 1692	AL590448:204130-204513; AL590448.1:204151-204513(+)	Différent (Différence au début: 204130 vs 204151)
glimmer	Cluster 1693	AL590444:c(41072-41452); AL590444.1:41072-41434(-)	Différent (Différence au début: 41452 vs 41434)
glimmer	Cluster 1694	AL590444:199490-199870; AL590444.1:199490-199870(+)	OK
glimmer	Cluster 1695	AL590446:86234-86614	Gène non prédit
glimmer	Cluster 1696	AL590442:c(94112-94489); AL590442.1:94112-94489(-)	OK
glimmer	Cluster 1697	AL590443:78720-79097; AL590443.1:78720-79097(+)	OK
glimmer	Cluster 1698	AL590444:208018-208395; AL590444.1:208009-208395(+)	Différent (Différence au début: 208018 vs 208009)
glimmer	Cluster 1699	AL590448:133521-133898; AL590448.1:133521-133898(+)	OK
glimmer	Cluster 1700	AL590445:71660-72034; AL590445.1:71660-72034(+)	OK
glimmer	Cluster 1701	AL590445:c(113916-114290); AL590445.1:113916-114290(-)	OK
glimmer	Cluster 1702	AL590447:32271-32645; AL590447.1:32271-32645(+)	OK
glimmer	Cluster 1703	AL590447:143731-144105; AL590447.1:143731-144105(+)	OK
glimmer	Cluster 1704	AL590451:173388-173762; AL590451.2:173388-173762(+)	OK
glimmer	Cluster 1705	AL391737:c(11158-11529); AL391737.2:11158-11439(-); AL391737.2:198544-198825(+); AL590444.1:7549-7830(-); AL590445.1:1076-1357(-); AL590448.1:237503-237784(+)	Différent (Différence au début: 11529 vs 11439) (Différence au début: 11529 vs 11439, Différence au début: 11439 vs 198825) (Différence au début: 11529 vs 11439, Différence au début: 11439 vs 198825, Différence au début: 198825 vs 7830) (Différence au début: 11529 vs 11439, Différence au début: 11439 vs 198825, Différence au début: 198825 vs 7830, Différence au début: 7830 vs 1357) (Différence au début: 11529 vs 11439, Différence au début: 11439 vs 198825, Différence au début: 198825 vs 7830, Différence au début: 7830 vs 1357, Différence au début: 1357 vs 237784)
glimmer	Cluster 1706	AL590442:4524-4895; AL590442.1:4554-4895(+); AL590444.1:213230-213571(-)	Différent (Différence au début: 4524 vs 4554) (Différence au début: 4524 vs 4554, Différence au début: 4895 vs 213571)
glimmer	Cluster 1707	AL590443:6782-7153; AL590443.1:6812-7153(+)	Différent (Différence au début: 6782 vs 6812)
glimmer	Cluster 1708	AL590443:c(177742-178113); AL590443.1:177742-178086(-)	Différent (Différence au début: 178113 vs 178086)
glimmer	Cluster 1709	AL590444:21031-21402; AL590444.1:21031-21402(+)	OK
glimmer	Cluster 1710	AL590446:c(37433-37804)	Gène non prédit
glimmer	Cluster 1711	AL590446:c(210069-210440); AL590446.1:210069-210440(-)	OK
glimmer	Cluster 1712	AL590447:146729-147100; AL590447.1:146729-147100(+)	OK
glimmer	Cluster 1713	AL590450:126871-127242; AL590450.2:126871-127242(+)	OK
glimmer	Cluster 1714	AL590450:207852-208223; AL590450.2:207852-208223(+)	OK
glimmer	Cluster 1715	AL590445:30569-30937; AL590445.1:30569-30937(+)	OK
glimmer	Cluster 1716	AL590445:c(40141-40509); AL590445.1:40141-40509(-)	OK
glimmer	Cluster 1717	AL590446:c(108254-108622); AL590446.1:108254-108622(-)	OK
glimmer	Cluster 1718	AL590447:c(216787-217155); AL590447.1:216787-217155(-); AL590449.1:9422-9790(+)	OK
glimmer	Cluster 1719	AL590449:c(33886-34254); AL590449.1:33886-34158(-)	Différent (Différence au début: 34254 vs 34158)
glimmer	Cluster 1720	AL590444:126132-126497; AL590444.1:126132-126497(+)	OK
glimmer	Cluster 1721	AL590450:c(11372-11737); AL590445.1:206090-206455(+); AL590450.2:11372-11737(-)	OK
glimmer	Cluster 1722	AL590442:c(join(92901..93260,93284..93286))	Gène non prédit
glimmer	Cluster 1723	AL590442:c(join(104293..104810,104842..104845))	Gène non prédit
glimmer	Cluster 1724	AL590443:89018-89380; AL590443.1:89018-89380(+)	OK
glimmer	Cluster 1725	AL590446:c(58353-58715); AL590446.1:58353-58670(-)	Différent (Différence au début: 58715 vs 58670)
glimmer	Cluster 1726	AL590447:c(62926-63288); AL590447.1:62926-63288(-)	OK
glimmer	Cluster 1727	AL590447:c(108178-108540); AL590447.1:108178-108540(-)	OK
glimmer	Cluster 1728	AL590448:90977-91339; AL590448.1:90977-91339(+)	OK
glimmer	Cluster 1729	AL590450:96817-97179; AL590450.2:96817-97179(+)	OK
glimmer	Cluster 1730	AL590443:c(176672-177031); AL590443.1:176672-177031(-)	OK
glimmer	Cluster 1731	AL590444:c(152355-152714); AL590444.1:152355-152714(-)	OK
glimmer	Cluster 1732	AL590445:67993-68352; AL590445.1:67993-68352(+)	OK
glimmer	Cluster 1733	AL590445:c(104712-105071); AL590445.1:104712-105071(-)	OK
glimmer	Cluster 1734	AL391737:160267-160623; AL391737.2:160267-160623(+)	OK
glimmer	Cluster 1735	AL590443:c(104656-105012); AL590443.1:104656-105012(-)	OK
glimmer	Cluster 1736	AL590451:c(84816-85172); AL590451.2:84816-85097(-)	Différent (Différence au début: 85172 vs 85097)
glimmer	Cluster 1737	AL590449:30181-30537; AL590449.1:30181-30537(+)	OK
glimmer	Cluster 1738	AL590449:140983-141339; AL590449.1:140983-141339(+)	OK
glimmer	Cluster 1739	AL590449:c(212265-212621)	Gène non prédit
glimmer	Cluster 1740	AL590450:c(80833-81189); AL590450.2:80833-81189(-)	OK
glimmer	Cluster 1741	AL590450:c(95320-95676); AL590450.2:95320-95655(-)	Différent (Différence au début: 95676 vs 95655)
glimmer	Cluster 1742	AL590450:136648-137004; AL590450.2:136648-137004(+)	OK
glimmer	Cluster 1743	AL590450:191135-191491; AL590450.2:191135-191491(+)	OK
glimmer	Cluster 1744	AL590443:136975-137328; AL590443.1:136975-137328(+)	OK
glimmer	Cluster 1745	AL590444:78319-78672; AL590444.1:78319-78672(+)	OK
glimmer	Cluster 1746	AL590445:c(34814-35167); AL590445.1:34814-35218(-)	Différent (Différence au début: 35167 vs 35218)
glimmer	Cluster 1747	AL590451:c(49620-49973)	Gène non prédit
glimmer	Cluster 1748	AL590449:115938-116291; AL590449.1:115938-116291(+)	OK
glimmer	Cluster 1749	AL590445:203523-203873	Gène non prédit
glimmer	Cluster 1750	AL590448:43502-43852; AL590448.1:43502-43852(+)	OK
glimmer	Cluster 1751	AL590448:182980-183330; AL590448.1:182980-183330(+)	OK
glimmer	Cluster 1752	AL590444:join(61296..61466,61490..61666)	Gène non prédit
glimmer	Cluster 1753	AL590446:c(142991-143338); AL590446.1:142991-143338(-)	OK
glimmer	Cluster 1754	AL590442:97164-97508; AL590442.1:97164-97508(+)	OK
glimmer	Cluster 1755	AL590444:c(174018-174362)	Gène non prédit
glimmer	Cluster 1756	AL590447:139862-140206; AL590447.1:139862-140206(+)	OK
glimmer	Cluster 1757	AL590447:c(144173-144517); AL590447.1:144173-144517(-)	OK
glimmer	Cluster 1758	AL590451:67285-67629; AL590451.2:67285-67629(+)	OK
glimmer	Cluster 1759	AL590442:51979-52320; AL590442.1:51979-52320(+)	OK
glimmer	Cluster 1760	AL590442:c(105702-106043); AL590442.1:105702-106043(-)	OK
glimmer	Cluster 1761	AL590451:c(94859-95200); AL590451.2:94859-95200(-)	OK
glimmer	Cluster 1762	AL590442:c(58334-58672); AL590442.1:58334-58672(-)	OK
glimmer	Cluster 1763	AL590444:c(92920-93258); AL590444.1:92920-93258(-)	OK
glimmer	Cluster 1764	AL590444:142074-142412; AL590444.1:142113-142412(+)	Différent (Différence au début: 142074 vs 142113)
glimmer	Cluster 1765	AL590445:c(185865-186203); AL590445.1:185865-186203(-)	OK
glimmer	Cluster 1766	AL391737:c(104764-105099); AL391737.2:104764-105099(-)	OK
glimmer	Cluster 1767	AL590443:25619-25954; AL590443.1:25619-25954(+)	OK
glimmer	Cluster 1768	AL590448:c(117346-117681); AL590448.1:117346-117705(-)	Différent (Différence au début: 117681 vs 117705)
glimmer	Cluster 1769	AL590443:c(92067-92399); AL590443.1:92067-92399(-)	OK
glimmer	Cluster 1770	AL590451:75388-75720	Gène non prédit
glimmer	Cluster 1771	AL590442:c(106078-106407); AL590442.1:106078-106407(-)	OK
glimmer	Cluster 1772	AL590445:196826-197155; AL590445.1:196826-197155(+)	OK
glimmer	Cluster 1773	AL590447:108579-108908; AL590447.1:108579-108908(+)	OK
glimmer	Cluster 1774	AL590448:c(118827-119156); AL590448.1:118827-119156(-); AL590448.1:120695-121024(+)	OK
glimmer	Cluster 1775	AL590450:c(124478-124807); AL590450.2:124478-124807(-)	OK
glimmer	Cluster 1776	AL590443:110711-111037; AL590443.1:110711-111037(+)	OK
glimmer	Cluster 1777	AL590443:175664-175990; AL590443.1:175664-175990(+)	OK
glimmer	Cluster 1778	AL590444:c(120724-121050); AL590444.1:120724-121050(-)	OK
glimmer	Cluster 1779	AL590445:188847-189173; AL590445.1:188901-189173(+)	Différent (Différence au début: 188847 vs 188901)
glimmer	Cluster 1780	AL590451:62297-62623; AL590451.2:62297-62623(+)	OK
glimmer	Cluster 1781	AL590449:215991-216317; AL590449.1:215991-216317(+)	OK
glimmer	Cluster 1782	AL590450:108879-109205; AL590450.2:108879-109205(+)	OK
glimmer	Cluster 1783	AL590450:177997-178323; AL590450.2:177997-178323(+)	OK
glimmer	Cluster 1784	AL590450:c(233031-233357)	Gène non prédit
glimmer	Cluster 1785	AL590443:c(79464-79787); AL590443.1:79464-79787(-)	OK
glimmer	Cluster 1786	AL590445:16940-17263	Gène non prédit
glimmer	Cluster 1787	AL590446:c(67537-67860); AL590446.1:67537-67860(-)	OK
glimmer	Cluster 1788	AL590447:169609-169932; AL590447.1:169609-169932(+)	OK
glimmer	Cluster 1789	AL590448:c(55277-55600); AL590448.1:55277-55630(-)	Différent (Différence au début: 55600 vs 55630)
glimmer	Cluster 1790	AL590444:176209-176529; AL590444.1:176209-176529(+)	OK
glimmer	Cluster 1791	AL590445:c(138429-138749); AL590445.1:138429-138749(-)	OK
glimmer	Cluster 1792	AL590446:c(join(158151..158468,158499..158501))	Gène non prédit
glimmer	Cluster 1793	AL590442:c(47845-48162)	Gène non prédit
glimmer	Cluster 1794	AL590442:c(159413-159730); AL590442.1:159413-159730(-)	OK
glimmer	Cluster 1795	AL590443:82661-82978; AL590443.1:82661-82978(+)	OK
glimmer	Cluster 1796	AL590446:c(join(185241..185555,185598..185600))	Gène non prédit
glimmer	Cluster 1797	AL590448:c(213196-213513); AL590448.1:213196-213513(-)	OK
glimmer	Cluster 1798	AL590448:223321-223638; AL590448.1:223327-223638(+)	Différent (Différence au début: 223321 vs 223327)
glimmer	Cluster 1799	AL391737:69103-69417; AL391737.2:69103-69417(+)	OK
glimmer	Cluster 1800	AL590442:36512-36826; AL590442.1:36512-36826(+)	OK
glimmer	Cluster 1801	AL590443:60153-60467; AL590443.1:60153-60467(+)	OK
glimmer	Cluster 1802	AL590446:c(7268-7582)	Gène non prédit
glimmer	Cluster 1803	AL590451:c(50820-51134); AL590451.2:50820-51134(-)	OK
glimmer	Cluster 1804	AL590449:c(179392-179706); AL590449.1:179392-179706(-)	OK
glimmer	Cluster 1805	AL590450:81624-81938; AL590450.2:81624-81938(+)	OK
glimmer	Cluster 1806	AL590443:c(7642-7953)	Gène non prédit
glimmer	Cluster 1807	AL590444:c(125267-125578); AL590444.1:125267-125578(-)	OK
glimmer	Cluster 1808	AL590446:212714-213025	Gène non prédit
glimmer	Cluster 1809	AL590447:15047-15358; AL590447.1:15047-15358(+)	OK
glimmer	Cluster 1810	AL590451:c(60146-60457); AL590451.2:60146-60457(-)	OK
glimmer	Cluster 1811	AL590449:252502-252813	Gène non prédit
glimmer	Cluster 1812	AL590450:c(49542-49853)	Gène non prédit
glimmer	Cluster 1813	AL391737:c(89437-89745); AL391737.2:89437-89745(-)	OK
glimmer	Cluster 1814	AL590443:8081-8389; AL590443.1:7712-8389(+)	Différent (Différence au début: 8081 vs 7712)
glimmer	Cluster 1815	AL590445:c(173642-173950); AL590445.1:173642-173950(-)	OK
glimmer	Cluster 1816	AL590447:c(23135-23443); AL590447.1:23135-23443(-)	OK
glimmer	Cluster 1817	AL590448:171860-172168; AL590448.1:171860-172168(+)	OK
glimmer	Cluster 1818	AL391737:195149-195454	Gène non prédit
glimmer	Cluster 1819	AL590442:c(182425-182730); AL590442.1:182425-182730(-)	OK
glimmer	Cluster 1820	AL590443:57396-57701; AL590443.1:57396-57701(+)	OK
glimmer	Cluster 1821	AL590444:41495-41800; AL590444.1:41495-41800(+)	OK
glimmer	Cluster 1822	AL590446:c(143454-143759); AL590446.1:143454-143759(-)	OK
glimmer	Cluster 1823	AL590451:235792-236097; AL590451.2:235792-236097(+)	OK
glimmer	Cluster 1824	AL590449:c(142942-143247); AL590449.1:142942-143229(-)	Différent (Différence au début: 143247 vs 143229)
glimmer	Cluster 1825	AL590449:c(216799-217104); AL590449.1:216799-217104(-)	OK
glimmer	Cluster 1826	AL590450:16810-17115	Gène non prédit
glimmer	Cluster 1827	AL590444:c(125601-125903); AL590444.1:125601-125903(-)	OK
glimmer	Cluster 1828	AL590447:join(48136..48246,48271..48462)	Gène non prédit
glimmer	Cluster 1829	AL590447:c(85782-86084); AL590447.1:85782-86084(-)	OK
glimmer	Cluster 1830	AL590447:117463-117765; AL590447.1:117463-117765(+)	OK
glimmer	Cluster 1831	AL590448:139780-140082; AL590448.1:139720-140082(+)	Différent (Différence au début: 139780 vs 139720)
glimmer	Cluster 1832	AL391737:c(69432-69731); AL391737.2:69432-69731(-)	OK
glimmer	Cluster 1833	AL590446:81124-81423	Gène non prédit
glimmer	Cluster 1834	AL590446:158566-158865; AL590446.1:158566-158865(+)	OK
glimmer	Cluster 1835	AL590448:c(151828-152127); AL590448.1:151828-152127(-)	OK
glimmer	Cluster 1836	AL590448:c(23781-24077); AL590448.1:23781-24170(-)	Différent (Différence au début: 24077 vs 24170)
glimmer	Cluster 1837	AL590451:c(155663-155959); AL590451.2:155663-155959(-)	OK
glimmer	Cluster 1838	AL590442:c(74363-74656); AL590442.1:74363-74656(-)	OK
glimmer	Cluster 1839	AL590443:164915-165208	Gène non prédit
glimmer	Cluster 1840	AL590447:62580-62873; AL590447.1:62580-62873(+)	OK
glimmer	Cluster 1841	AL590443:c(99685-99975); AL590443.1:99685-99975(-)	OK
glimmer	Cluster 1842	AL590444:c(173377-173667); AL590444.1:173377-173667(-)	OK
glimmer	Cluster 1843	AL590444:184102-184392; AL590444.1:184102-184392(+)	OK
glimmer	Cluster 1844	AL590445:39777-40067; AL590445.1:39777-40067(+)	OK
glimmer	Cluster 1845	AL590449:233001-233291; AL590449.1:233001-233291(+)	OK
glimmer	Cluster 1846	AL391737:c(109178-109465); AL391737.2:109178-109465(-)	OK
glimmer	Cluster 1847	AL590443:39599-39886; AL590443.1:39599-39886(+)	OK
glimmer	Cluster 1848	AL590448:c(219127-219414); AL590448.1:219127-219414(-)	OK
glimmer	Cluster 1849	AL590451:37871-38158; AL590451.2:37871-38158(+)	OK
glimmer	Cluster 1850	AL590450:c(190739-191026); AL590450.2:190739-191026(-)	OK
glimmer	Cluster 1851	AL391737:c(130498-130782); AL391737.2:130498-130782(-)	OK
glimmer	Cluster 1852	AL590446:c(147840-148124); AL590446.1:147840-148124(-)	OK
glimmer	Cluster 1853	AL590447:c(118551-118835); AL590447.1:118551-118865(-)	Différent (Différence au début: 118835 vs 118865)
glimmer	Cluster 1854	AL590448:c(151478-151762); AL590448.1:151478-151762(-)	OK
glimmer	Cluster 1855	AL590451:105846-106130; AL590451.2:105846-106130(+)	OK
glimmer	Cluster 1856	AL590451:215965-216249; AL590451.2:215965-216249(+)	OK
glimmer	Cluster 1857	AL590450:128573-128857; AL590450.2:128504-128857(+)	Différent (Différence au début: 128573 vs 128504)
glimmer	Cluster 1858	AL590442:c(62808-63089); AL590442.1:62808-63089(-)	OK
glimmer	Cluster 1859	AL590451:122247-122528; AL590451.2:122247-122528(+)	OK
glimmer	Cluster 1860	AL391737:128461-128739; AL391737.2:128461-128739(+)	OK
glimmer	Cluster 1861	AL590444:21685-21963; AL590444.1:21685-21963(+)	OK
glimmer	Cluster 1862	AL590448:c(159723-160001); AL590448.1:159723-160001(-)	OK
glimmer	Cluster 1863	AL590451:80121-80399	Gène non prédit
glimmer	Cluster 1864	AL590451:c(84498-84776); AL590451.2:84498-84776(-)	OK
glimmer	Cluster 1865	AL391737:c(44035-44310); AL391737.2:44035-44310(-)	OK
glimmer	Cluster 1866	AL590442:c(27594-27869); AL590442.1:27594-27869(-)	OK
glimmer	Cluster 1867	AL590443:183667-183942; AL590443.1:183667-183942(+)	OK
glimmer	Cluster 1868	AL590445:c(68397-68672); AL590445.1:68397-68672(-)	OK
glimmer	Cluster 1869	AL590445:c(154584-154859); AL590445.1:154584-154859(-)	OK
glimmer	Cluster 1870	AL590447:121197-121472; AL590447.1:121197-121472(+)	OK
glimmer	Cluster 1871	AL590447:c(215534-215809); AL590447.1:215534-215809(-)	OK
glimmer	Cluster 1872	AL590449:217139-217414; AL590449.1:217139-217414(+)	OK
glimmer	Cluster 1873	AL590444:90615-90887; AL590444.1:90600-90887(+)	Différent (Différence au début: 90615 vs 90600)
glimmer	Cluster 1874	AL590444:209287-209559; AL590444.1:209206-209559(+)	Différent (Différence au début: 209287 vs 209206)
glimmer	Cluster 1875	AL590447:join(170014..170016,170048..170317)	Gène non prédit
glimmer	Cluster 1876	AL590448:111841-112113; AL590448.1:111841-112113(+)	OK
glimmer	Cluster 1877	AL590450:244837-245109; AL590450.2:244837-245109(+)	OK
glimmer	Cluster 1878	AL590447:c(join(123613..123879,123929..123931))	Gène non prédit
glimmer	Cluster 1879	AL590447:195791-196060; AL590447.1:195791-196060(+)	OK
glimmer	Cluster 1880	AL391737:c(66929-67195); AL391737.2:66929-67195(-)	OK
glimmer	Cluster 1881	AL391737:167877-168143; AL391737.2:167877-168143(+)	OK
glimmer	Cluster 1882	AL590443:44793-45059; AL590443.1:44793-45059(+)	OK
glimmer	Cluster 1883	AL590445:64687-64953; AL590445.1:64687-64953(+)	OK
glimmer	Cluster 1884	AL590446:55228-55494; AL590446.1:55228-55494(+)	OK
glimmer	Cluster 1885	AL590446:78290-78556; AL590446.1:78290-78556(+)	OK
glimmer	Cluster 1886	AL590443:c(45954-46217); AL590443.1:45954-46217(-)	OK
glimmer	Cluster 1887	AL590443:c(102673-102936); AL590443.1:102673-102936(-)	OK
glimmer	Cluster 1888	AL590445:140029-140292; AL590445.1:140029-140292(+)	OK
glimmer	Cluster 1889	AL590451:c(116357-116620); AL590451.2:116357-116620(-)	OK
glimmer	Cluster 1890	AL590449:155800-156063; AL590449.1:155800-156063(+)	OK
glimmer	Cluster 1891	AL590443:c(46250-46510); AL590443.1:46250-46510(-)	OK
glimmer	Cluster 1892	AL590447:c(140222-140482); AL590447.1:140222-140482(-)	OK
glimmer	Cluster 1893	AL590448:c(107581-107841); AL590448.1:107581-107841(-)	OK
glimmer	Cluster 1894	AL590450:81297-81557; AL590450.2:81297-81557(+)	OK
glimmer	Cluster 1895	AL590444:70515-70772; AL590444.1:70515-70772(+)	OK
glimmer	Cluster 1896	AL590444:134693-134950; AL590444.1:134693-134950(+)	OK
glimmer	Cluster 1897	AL590449:40577-40834; AL590449.1:40577-40834(+)	OK
glimmer	Cluster 1898	AL590449:c(41719-41976); AL590449.1:41719-41976(-)	OK
glimmer	Cluster 1899	AL590442:c(42997-43251); AL590442.1:42997-43251(-)	OK
glimmer	Cluster 1900	AL590442:86682-86936	Gène non prédit
glimmer	Cluster 1901	AL590443:135419-135673; AL590443.1:135401-135673(+)	Différent (Différence au début: 135419 vs 135401)
glimmer	Cluster 1902	AL590447:c(160835-161089); AL590447.1:160835-161089(-)	OK
glimmer	Cluster 1903	AL590448:c(203729-203983); AL590448.1:203729-203983(-)	OK
glimmer	Cluster 1904	AL590451:199153-199407; AL590451.2:199153-199407(+)	OK
glimmer	Cluster 1905	AL590450:c(171778-172032); AL590450.2:171778-172032(-)	OK
glimmer	Cluster 1906	AL590446:76983-77234	Gène non prédit
glimmer	Cluster 1907	AL590448:join(140156..140175,140199..140430)	Gène non prédit
glimmer	Cluster 1908	AL590449:50276-50524	Gène non prédit
glimmer	Cluster 1909	AL590450:c(182008-182256); AL590450.2:182008-182256(-)	OK
glimmer	Cluster 1910	AL590444:c(102672-102917); AL590444.1:102672-102917(-)	OK
glimmer	Cluster 1911	AL590447:c(111407-111652); AL590447.1:111407-111652(-)	OK
glimmer	Cluster 1912	AL391737:111169-111411; AL391737.2:111169-111411(+)	OK
glimmer	Cluster 1913	AL590445:c(108421-108663); AL590445.1:108421-108663(-)	OK
glimmer	Cluster 1914	AL590451:c(105533-105775); AL590451.2:105533-105775(-)	OK
glimmer	Cluster 1915	AL590447:119537-119776	Gène non prédit
glimmer	Cluster 1916	AL590448:c(64461-64700)	Gène non prédit
glimmer	Cluster 1917	AL590451:114819-115058	Gène non prédit
glimmer	Cluster 1918	AL590442:c(101882-102118)	Gène non prédit
glimmer	Cluster 1919	AL590445:c(120236-120472); AL590445.1:120236-120508(-)	Différent (Différence au début: 120472 vs 120508)
glimmer	Cluster 1920	AL590446:c(21283-21519)	Gène non prédit
glimmer	Cluster 1921	AL590447:147186-147422; AL590447.1:147105-147422(+)	Différent (Différence au début: 147186 vs 147105)
glimmer	Cluster 1922	AL590442:c(91138-91371); AL590442.1:91138-91422(-)	Différent (Différence au début: 91371 vs 91422)
glimmer	Cluster 1923	AL590444:52214-52447	Gène non prédit
glimmer	Cluster 1924	AL590444:c(202852-203085); AL590444.1:202852-203100(-)	Différent (Différence au début: 203085 vs 203100)
glimmer	Cluster 1925	AL590446:c(179288-179521)	Gène non prédit
glimmer	Cluster 1926	AL590450:53325-53558	Gène non prédit
glimmer	Cluster 1927	AL590450:88890-89123	Gène non prédit
glimmer	Cluster 1928	AL590448:c(133188-133418); AL590448.1:133188-133448(-)	Différent (Différence au début: 133418 vs 133448)
glimmer	Cluster 1929	AL590450:c(134479-134709)	Gène non prédit
glimmer	Cluster 1930	AL590445:189237-189464	Gène non prédit
glimmer	Cluster 1931	AL590445:92708-92932; AL590445.1:92567-92932(+)	Différent (Différence au début: 92708 vs 92567)
glimmer	Cluster 1932	AL590446:23744-23968; AL590446.1:23702-23968(+)	Différent (Différence au début: 23744 vs 23702)
glimmer	Cluster 1933	AL590448:c(22412-22636)	Gène non prédit
glimmer	Cluster 1934	AL590442:114752-114973; AL590442.1:114638-114973(+)	Différent (Différence au début: 114752 vs 114638)
glimmer	Cluster 1935	AL590446:c(150884-151105)	Gène non prédit
glimmer	Cluster 1936	AL590447:119838-120059; AL590447.1:119733-120059(+)	Différent (Différence au début: 119838 vs 119733)
glimmer	Cluster 1937	AL590444:c(184432-184650)	Gène non prédit
glimmer	Cluster 1938	AL590445:118662-118880	Gène non prédit
glimmer	Cluster 1939	AL590446:c(44619-44837)	Gène non prédit
glimmer	Cluster 1940	AL590447:c(134766-134984)	Gène non prédit
glimmer	Cluster 1941	AL391737:71022-71237	Gène non prédit
glimmer	Cluster 1942	AL590446:151190-151405	Gène non prédit
glimmer	Cluster 1943	AL590446:c(182214-182429); AL590446.1:182214-182474(-)	Différent (Différence au début: 182429 vs 182474)
glimmer	Cluster 1944	AL590450:c(28740-28952)	Gène non prédit
glimmer	Cluster 1945	AL590450:c(261448-261660)	Gène non prédit
glimmer	Cluster 1946	AL590448:68308-68517	Gène non prédit
glimmer	Cluster 1947	AL590449:10834-11043; AL590449.1:10768-11043(+)	Différent (Différence au début: 10834 vs 10768)
glimmer	Cluster 1948	AL590450:124230-124439	Gène non prédit
glimmer	Cluster 1949	AL590450:c(259745-259954)	Gène non prédit
glimmer	Cluster 1950	AL590442:c(67947-68147)	Gène non prédit
glimmer	Cluster 1951	AL590444:19413-19613	Gène non prédit
glimmer	Cluster 1952	AL590444:join(173787..173861,173886..174011)	Gène non prédit
glimmer	Cluster 1953	AL590446:c(26497-26697)	Gène non prédit
glimmer	Cluster 1954	AL590448:c(43972-44172)	Gène non prédit
glimmer	Cluster 1955	AL590446:c(21585-21782)	Gène non prédit
glimmer	Cluster 1956	AL590451:56851-57048	Gène non prédit
glimmer	Cluster 1957	AL590451:c(146280-146477)	Gène non prédit
glimmer	Cluster 1958	AL590451:186383-186580	Gène non prédit
glimmer	Cluster 1959	AL590450:72665-72862	Gène non prédit
glimmer	Cluster 1960	AL590444:185748-185942	Gène non prédit
glimmer	Cluster 1961	AL590444:206132-206326; AL590444.1:206078-206326(+)	Différent (Différence au début: 206132 vs 206078)
glimmer	Cluster 1962	AL590448:23526-23717	Gène non prédit
glimmer	Cluster 1963	AL590448:37377-37562	Gène non prédit
glimmer	Cluster 1964	AL590442:168542-168724	Gène non prédit
glimmer	Cluster 1965	AL590445:c(27931-28113)	Gène non prédit
glimmer	Cluster 1966	AL590446:130862-131044	Gène non prédit
glimmer	Cluster 1967	AL590447:c(124010-124192)	Gène non prédit
glimmer	Cluster 1968	AL590451:c(138717-138899)	Gène non prédit
