Outil	Cluster	Gènes	État AA
prodigal	Cluster 225	ABGB01000017:c(17815-19392); NW_003102065.1:17815-19152(-)	Différent (Différence au début: 19392 vs 19152)
prodigal	Cluster 226	ABGB01000024:20967-22541; NW_003102072.1:20967-22541(+)	OK
prodigal	Cluster 227	ABGB01000044:4523-6097; NW_003102092.1:4523-6097(+)	OK
prodigal	Cluster 228	ABGB01000014:18841-20409; NW_003102062.1:18841-20409(+)	OK
prodigal	Cluster 229	ABGB01000021:c(25980-27542); NW_003102069.1:25980-27542(-)	OK
prodigal	Cluster 230	ABGB01000002:c(29888-31444); NW_001849446.1:47792-49282(-)	Différent (Différence au début: 31444 vs 49282)
prodigal	Cluster 231	ABGB01000020:33879-35435; NW_003102068.1:33879-35435(+)	OK
prodigal	Cluster 232	ABGB01000018:49529-51082; NW_003102066.1:49529-51082(+)	OK
prodigal	Cluster 233	ABGB01000018:57779-59326; NW_003102066.1:57779-59326(+)	OK
prodigal	Cluster 234	ABGB01000047:c(3881-5428); NW_003102095.1:3881-5428(-)	OK
prodigal	Cluster 235	ABGB01000002:18966-20510; NW_001849446.1:36870-38414(+)	OK
prodigal	Cluster 236	ABGB01000023:c(9396-10940); NW_003102071.1:9396-10658(-)	Différent (Différence au début: 10940 vs 10658)
prodigal	Cluster 237	ABGB01000027:c(25071-26603); NW_003102075.1:25071-26603(-)	OK
prodigal	Cluster 238	ABGB01000019:7656-9185; NW_003102067.1:7656-9185(+)	OK
prodigal	Cluster 239	ABGB01000034:19905-21434; NW_003102082.1:19905-21434(+)	OK
prodigal	Cluster 240	ABGB01000015:c(2442-3965); NW_003102063.1:2442-3965(-)	OK
prodigal	Cluster 241	ABGB01000022:c(25655-27178); NW_003102070.1:25655-27178(-)	OK
prodigal	Cluster 242	ABGB01000018:c(60627-62141); NW_003102066.1:60627-62141(-)	OK
prodigal	Cluster 243	ABGB01000002:c(87056-88567); NW_001849446.1:104960-106471(-)	OK
prodigal	Cluster 244	ABGB01000028:c(4378-5889); NW_003102076.1:4378-5889(-)	OK
prodigal	Cluster 245	ABGB01000002:91343-92848; NW_001849446.1:109271-110752(+)	Différent (Différence au début: 91343 vs 109271, Différence à la fin: 92848 vs 110752)
prodigal	Cluster 246	ABGB01000015:68939-70444; NW_003102063.1:68939-70444(+)	OK
prodigal	Cluster 247	ABGB01000017:4795-6300; NW_003102065.1:4795-6300(+)	OK
prodigal	Cluster 248	ABGB01000031:c(3510-5015); NW_003102079.1:3510-5015(-)	OK
prodigal	Cluster 249	ABGB01000033:c(6111-7613); NW_003102081.1:6111-7613(-)	OK
prodigal	Cluster 250	ABGB01000016:48499-49998; NW_003102064.1:48499-49998(+)	OK
prodigal	Cluster 251	ABGB01000002:3789-5285; NW_001849446.1:21693-23189(+)	OK
prodigal	Cluster 252	ABGB01000015:72161-73657; NW_003102063.1:72161-73657(+)	OK
prodigal	Cluster 253	ABGB01000032:c(16010-17503); NW_003102080.1:16010-17161(-)	Différent (Différence au début: 17503 vs 17161)
prodigal	Cluster 254	ABGB01000040:c(4093-5586); NW_003102088.1:4093-5586(-)	OK
prodigal	Cluster 255	ABGB01000178:234-1724; NW_003102226.1:234-1724(+)	OK
prodigal	Cluster 256	ABGB01000016:31907-33394; NW_003102064.1:32150-33394(+)	Différent (Différence au début: 31907 vs 32150)
prodigal	Cluster 257	ABGB01000034:9867-11354; NW_003102082.1:9867-11354(+)	OK
prodigal	Cluster 258	ABGB01000014:52366-53850; NW_003102062.1:52447-53850(+)	Différent (Différence au début: 52366 vs 52447)
prodigal	Cluster 259	ABGB01000015:5807-7291; NW_003102063.1:6167-7291(+)	Différent (Différence au début: 5807 vs 6167)
prodigal	Cluster 260	ABGB01000040:12189-13667; NW_003102088.1:12189-13667(+)	OK
prodigal	Cluster 261	ABGB01000009:c(452-1924); NW_001849446.1:15772-17430(-)	Différent (Différence au début: 1924 vs 17430)
prodigal	Cluster 262	ABGB01000014:11395-12867; NW_003102062.1:11416-12867(+)	Différent (Différence au début: 11395 vs 11416)
prodigal	Cluster 263	ABGB01000019:c(20903-22375); NW_003102067.1:20903-21889(-)	Différent (Différence au début: 22375 vs 21889)
prodigal	Cluster 264	ABGB01000027:c(6936-8405); NW_003102075.1:6936-8405(-)	OK
prodigal	Cluster 265	ABGB01000017:c(72565-74031); NW_003102065.1:72565-73731(-)	Différent (Différence au début: 74031 vs 73731)
prodigal	Cluster 266	ABGB01000023:30431-31897; NW_003102071.1:30476-31897(+)	Différent (Différence au début: 30431 vs 30476)
prodigal	Cluster 267	ABGB01000045:5609-7075; NW_003102093.1:5609-7075(+)	OK
prodigal	Cluster 268	ABGB01000014:26847-28310; NW_003102062.1:26847-28310(+)	OK
prodigal	Cluster 269	ABGB01000020:52368-53831; NW_003102068.1:52368-53831(+)	OK
prodigal	Cluster 270	ABGB01000014:62071-63531; NW_003102062.1:62086-63531(+)	Différent (Différence au début: 62071 vs 62086)
prodigal	Cluster 271	ABGB01000018:c(43756-45216); NW_003102066.1:43756-45216(-)	OK
prodigal	Cluster 272	ABGB01000003:c(73105-74559); NW_001849445.1:116531-117985(-)	OK
prodigal	Cluster 273	ABGB01000016:42724-44178; NW_003102064.1:42724-44178(+)	OK
prodigal	Cluster 274	ABGB01000046:2378-3826; NW_003102094.1:2510-3826(+)	Différent (Différence au début: 2378 vs 2510)
prodigal	Cluster 275	ABGB01000018:3823-5268; NW_003102066.1:3805-5268(+)	Différent (Différence au début: 3823 vs 3805)
prodigal	Cluster 276	ABGB01000044:c(6225-7670); NW_003102092.1:6225-7670(-)	OK
prodigal	Cluster 277	ABGB01000005:c(98-1540); NW_001849445.1:98-1540(-)	OK
prodigal	Cluster 278	ABGB01000018:c(30594-32033); NW_003102066.1:30594-31835(-)	Différent (Différence au début: 32033 vs 31835)
prodigal	Cluster 279	ABGB01000019:45054-46490; NW_003102067.1:45054-46490(+)	OK
prodigal	Cluster 280	ABGB01000061:1571-3007; NW_003102109.1:1571-3007(+)	OK
prodigal	Cluster 281	ABGB01000015:86975-88405; NW_003102063.1:86975-88405(+)	OK
prodigal	Cluster 282	ABGB01000003:c(21814-23238); NW_001849445.1:65240-66730(-)	Différent (Différence au début: 23238 vs 66730)
prodigal	Cluster 283	ABGB01000015:74719-76143; NW_003102063.1:74803-76143(+)	Différent (Différence au début: 74719 vs 74803)
prodigal	Cluster 284	ABGB01000016:75356-76780; NW_003102064.1:75356-76780(+)	OK
prodigal	Cluster 285	ABGB01000014:69593-71014; NW_003102062.1:69632-71014(+)	Différent (Différence au début: 69593 vs 69632)
prodigal	Cluster 286	ABGB01000015:62532-63953; NW_003102063.1:62532-63953(+)	OK
prodigal	Cluster 287	ABGB01000015:c(77207-78628); NW_003102063.1:77207-78628(-)	OK
prodigal	Cluster 288	ABGB01000018:c(25131-26552); NW_003102066.1:25131-26552(-)	OK
prodigal	Cluster 289	ABGB01000001:c(72264-73682); NW_001849444.1:130493-131833(+)	Différent (Différence au début: 72264 vs 130493, Différence à la fin: 73682 vs 131833)
prodigal	Cluster 290	ABGB01000017:c(51106-52524); NW_003102065.1:51106-52524(-)	OK
prodigal	Cluster 291	ABGB01000004:c(48420-49835); NW_001849444.1:31734-33149(+)	OK
prodigal	Cluster 292	ABGB01000023:20945-22357; NW_003102071.1:21017-22357(+)	Différent (Différence au début: 20945 vs 21017)
prodigal	Cluster 293	ABGB01000046:3870-5279; NW_003102094.1:3870-5279(+)	OK
prodigal	Cluster 294	ABGB01000003:5899-7305; NW_001849445.1:49325-50731(+)	OK
prodigal	Cluster 295	ABGB01000020:12530-13936; NW_003102068.1:12530-13936(+)	OK
prodigal	Cluster 296	ABGB01000029:c(3770-5176); NW_003102077.1:3770-5176(-)	OK
prodigal	Cluster 297	ABGB01000030:18940-20346; NW_003102078.1:18940-20346(+)	OK
prodigal	Cluster 298	ABGB01000035:c(13497-14903); NW_003102083.1:13497-14903(-)	OK
prodigal	Cluster 299	ABGB01000016:40209-41612; NW_003102064.1:40209-41612(+)	OK
prodigal	Cluster 300	ABGB01000036:8527-9930; NW_003102084.1:8527-9930(+)	OK
prodigal	Cluster 301	ABGB01000014:c(87806-89206); NW_003102062.1:87806-89206(-)	OK
prodigal	Cluster 302	ABGB01000159:359-1759; NW_003102601.1:554-1318(-); NW_003102207.1:419-1759(+)	Différent (Différence au début: 1759 vs 1318) (Différence au début: 1759 vs 1318, Différence au début: 1318 vs 1759)
prodigal	Cluster 303	ABGB01000018:c(48032-49423); NW_003102066.1:48032-49393(-)	Différent (Différence au début: 49423 vs 49393)
prodigal	Cluster 304	ABGB01000020:c(45562-46950); NW_003102068.1:45562-46950(-)	OK
prodigal	Cluster 305	ABGB01000033:c(13643-15031); NW_003102081.1:13643-15031(-)	OK
prodigal	Cluster 306	ABGB01000035:19128-20510; NW_003102083.1:19128-20510(+)	OK
prodigal	Cluster 307	ABGB01000005:c(34624-36000); NW_001849445.1:34624-36000(-)	OK
prodigal	Cluster 308	ABGB01000057:313-1689; NW_003102105.1:313-1689(+)	OK
prodigal	Cluster 309	ABGB01000018:c(64301-65671); NW_003102066.1:64301-65671(-)	OK
prodigal	Cluster 310	ABGB01000040:c(2637-4007); NW_003102088.1:2637-4007(-)	OK
prodigal	Cluster 311	ABGB01000080:387-1757; NW_003102128.1:387-1757(+)	OK
prodigal	Cluster 312	ABGB01000014:83455-84822; NW_003102062.1:83455-84822(+)	OK
prodigal	Cluster 313	ABGB01000020:c(32448-33815); NW_003102068.1:32448-33704(-)	Différent (Différence au début: 33815 vs 33704)
prodigal	Cluster 314	ABGB01000029:13019-14386; NW_003102077.1:13019-14386(+)	OK
prodigal	Cluster 315	ABGB01000022:c(16377-17741); NW_003102070.1:16377-17741(-)	OK
prodigal	Cluster 316	ABGB01000005:c(8868-10229); NW_001849445.1:8868-10229(-)	OK
prodigal	Cluster 317	ABGB01000001:99620-100978; NW_001849444.1:103119-104477(-)	OK
prodigal	Cluster 318	ABGB01000020:37038-38396; NW_003102068.1:37038-38396(+)	OK
prodigal	Cluster 319	ABGB01000014:3765-5117; NW_003102062.1:3765-5117(+)	OK
prodigal	Cluster 320	ABGB01000027:c(2668-4020); NW_003102075.1:2668-3918(-)	Différent (Différence au début: 4020 vs 3918)
prodigal	Cluster 321	ABGB01000016:59574-60923; NW_003102064.1:59574-60923(+)	OK
prodigal	Cluster 322	ABGB01000001:55738-57084; NW_001849444.1:147013-148359(-)	OK
prodigal	Cluster 323	ABGB01000001:109854-111200; NW_001849444.1:92897-94243(-)	OK
prodigal	Cluster 324	ABGB01000016:7200-8543; NW_003102064.1:7200-8543(+)	OK
prodigal	Cluster 325	ABGB01000020:c(47038-48381); NW_003102068.1:47038-48339(-)	Différent (Différence au début: 48381 vs 48339)
prodigal	Cluster 326	ABGB01000026:c(9106-10446); NW_003102074.1:9106-10446(-)	OK
prodigal	Cluster 327	ABGB01000018:c(66760-68097); NW_003102066.1:66760-68160(-)	Différent (Différence au début: 68097 vs 68160)
prodigal	Cluster 328	ABGB01000106:c(450-1787); NW_003102154.1:450-1787(-)	OK
prodigal	Cluster 329	ABGB01000002:c(64825-66159); NW_001849446.1:82729-84063(-)	OK
prodigal	Cluster 330	ABGB01000004:c(81-1412); NW_001849444.1:80157-81488(+)	OK
prodigal	Cluster 331	ABGB01000004:c(1485-2816); NW_001849444.1:78942-80084(+)	Différent (Différence au début: 1485 vs 78942, Différence à la fin: 2816 vs 80084)
prodigal	Cluster 332	ABGB01000003:58528-59856; NW_001849445.1:101954-103282(+)	OK
prodigal	Cluster 333	ABGB01000020:c(5576-6904); NW_003102068.1:5576-6904(-)	OK
prodigal	Cluster 334	ABGB01000034:c(11374-12702); NW_003102082.1:11374-12702(-)	OK
prodigal	Cluster 335	ABGB01000001:c(17331-18647); NW_001849444.1:185450-186766(+)	OK
prodigal	Cluster 336	ABGB01000003:c(76214-77530); NW_001849445.1:119640-120956(-)	OK
prodigal	Cluster 337	ABGB01000038:c(13889-15205); NW_003102086.1:13889-15205(-)	OK
prodigal	Cluster 338	ABGB01000014:105349-106662; NW_003102062.1:105349-106662(+)	OK
prodigal	Cluster 339	ABGB01000032:c(5972-7285); NW_003102080.1:5972-7285(-)	OK
prodigal	Cluster 340	ABGB01000026:c(5300-6607); NW_003102074.1:5300-6607(-)	OK
prodigal	Cluster 341	ABGB01000035:8598-9905; NW_003102083.1:8598-9905(+)	OK
prodigal	Cluster 342	ABGB01000001:68010-69314; NW_001849444.1:134783-136087(-)	OK
prodigal	Cluster 343	ABGB01000036:c(7195-8499); NW_003102084.1:7195-8499(-)	OK
prodigal	Cluster 344	ABGB01000014:c(85399-86700); NW_003102062.1:85399-86634(-)	Différent (Différence au début: 86700 vs 86634)
prodigal	Cluster 345	ABGB01000034:c(18449-19750); NW_003102082.1:18449-19615(-)	Différent (Différence au début: 19750 vs 19615)
prodigal	Cluster 346	ABGB01000019:c(26250-27545); NW_003102067.1:26250-27545(-)	OK
prodigal	Cluster 347	ABGB01000027:22833-24128; NW_003102075.1:22833-24128(+)	OK
prodigal	Cluster 348	ABGB01000002:84954-86240; NW_001849446.1:102858-104144(+)	OK
prodigal	Cluster 349	ABGB01000025:c(10508-11791); NW_003102073.1:10508-11791(-)	OK
prodigal	Cluster 350	ABGB01000028:c(20272-21555); NW_003102076.1:20272-21465(-)	Différent (Différence au début: 21555 vs 21465)
prodigal	Cluster 351	ABGB01000031:c(23913-25196); NW_003102079.1:23913-25391(-)	Différent (Différence au début: 25196 vs 25391)
prodigal	Cluster 352	ABGB01000014:c(29828-31108); NW_003102062.1:29828-31108(-)	OK
prodigal	Cluster 353	ABGB01000023:7703-8983; NW_003102071.1:7703-8983(+)	OK
prodigal	Cluster 354	ABGB01000017:74167-75444; NW_003102065.1:74167-75444(+)	OK
prodigal	Cluster 355	ABGB01000020:48514-49791; NW_003102068.1:48550-49791(+)	Différent (Différence au début: 48514 vs 48550)
prodigal	Cluster 356	ABGB01000018:15839-17113; NW_003102066.1:15839-17113(+)	OK
prodigal	Cluster 357	ABGB01000002:c(79070-80338); NW_001849446.1:96974-98080(-)	Différent (Différence au début: 80338 vs 98080)
prodigal	Cluster 358	ABGB01000042:c(5239-6507); NW_003102090.1:5239-6507(-)	OK
prodigal	Cluster 359	ABGB01000015:32305-33570; NW_003102063.1:32593-33570(+)	Différent (Différence au début: 32305 vs 32593)
prodigal	Cluster 360	ABGB01000017:722-1987; NW_003102065.1:764-1987(+)	Différent (Différence au début: 722 vs 764)
prodigal	Cluster 361	ABGB01000017:37192-38457; NW_003102065.1:37288-38457(+)	Différent (Différence au début: 37192 vs 37288)
prodigal	Cluster 362	ABGB01000002:c(88769-90031); NW_001849446.1:106673-107935(-)	OK
prodigal	Cluster 363	ABGB01000014:c(56158-57420); NW_003102062.1:56158-57420(-)	OK
prodigal	Cluster 364	ABGB01000015:c(111120-112382); NW_003102708.1:2-964(-); NW_003102063.1:111120-112382(-)	OK
prodigal	Cluster 365	ABGB01000018:26779-28041; NW_003102066.1:26779-28041(+)	OK
prodigal	Cluster 366	ABGB01000107:c(132-1394); NW_003102155.1:132-1394(-)	OK
prodigal	Cluster 367	ABGB01000003:49034-50293; NW_001849445.1:92460-93719(+)	OK
prodigal	Cluster 368	ABGB01000004:c(75368-76627); NW_001849444.1:4942-6201(+)	OK
prodigal	Cluster 369	ABGB01000005:c(30726-31985); NW_001849445.1:30726-32057(-)	Différent (Différence au début: 31985 vs 32057)
prodigal	Cluster 370	ABGB01000039:1583-2842; NW_003102087.1:1583-2842(+)	OK
prodigal	Cluster 371	ABGB01000041:c(10933-12192); NW_003102089.1:10933-12192(-)	OK
prodigal	Cluster 372	ABGB01000016:45316-46569; NW_003102064.1:45316-46569(+)	OK
prodigal	Cluster 373	ABGB01000018:69254-70507; NW_003102066.1:69254-70507(+)	OK
prodigal	Cluster 374	ABGB01000022:c(3781-5034); NW_003102070.1:3781-5034(-)	OK
prodigal	Cluster 375	ABGB01000030:6549-7802; NW_003102078.1:6549-7802(+)	OK
prodigal	Cluster 376	ABGB01000002:10601-11851; NW_001849446.1:28505-29755(+)	OK
prodigal	Cluster 377	ABGB01000004:36519-37763; NW_001849444.1:43806-45050(-)	OK
prodigal	Cluster 378	ABGB01000021:c(5066-6310); NW_003102069.1:5066-6289(-)	Différent (Différence au début: 6310 vs 6289)
prodigal	Cluster 379	ABGB01000015:40011-41252; NW_003102063.1:40011-41252(+)	OK
prodigal	Cluster 380	ABGB01000032:380-1621; NW_003102080.1:380-1621(+)	OK
prodigal	Cluster 381	ABGB01000019:c(14129-15367); NW_003102067.1:14129-15187(-)	Différent (Différence au début: 15367 vs 15187)
prodigal	Cluster 382	ABGB01000033:21298-22536; NW_003102081.1:21298-22536(+)	OK
prodigal	Cluster 383	ABGB01000001:60646-61881; NW_001849444.1:142216-143382(-)	Différent (Différence au début: 61881 vs 143382)
prodigal	Cluster 384	ABGB01000003:11028-12263; NW_001849445.1:54454-55689(+)	OK
prodigal	Cluster 385	ABGB01000017:c(45927-47162); NW_003102682.1:83-706(+); NW_003102065.1:45927-47162(-)	OK
prodigal	Cluster 386	ABGB01000078:c(854-2089); NW_003102126.1:854-1840(-)	Différent (Différence au début: 2089 vs 1840)
prodigal	Cluster 387	ABGB01000049:2662-3894; NW_003102097.1:2662-3894(+)	OK
prodigal	Cluster 388	ABGB01000002:c(31582-32811); NW_001849446.1:49486-50715(-)	OK
prodigal	Cluster 389	ABGB01000014:21872-23101; NW_003102062.1:21872-23101(+)	OK
prodigal	Cluster 390	ABGB01000014:100695-101924; NW_003102062.1:100653-101924(+)	Différent (Différence au début: 100695 vs 100653)
prodigal	Cluster 391	ABGB01000015:112499-113728; NW_003102063.1:112499-113728(+)	OK
prodigal	Cluster 392	ABGB01000018:39762-40991; NW_003102066.1:39762-40991(+)	OK
prodigal	Cluster 393	ABGB01000019:c(34411-35640); NW_003102067.1:34411-35541(-)	Différent (Différence au début: 35640 vs 35541)
prodigal	Cluster 394	ABGB01000019:c(46512-47741); NW_003102067.1:46512-47690(-)	Différent (Différence au début: 47741 vs 47690)
prodigal	Cluster 395	ABGB01000004:c(21330-22553); NW_001849444.1:59073-60239(+)	Différent (Différence au début: 21330 vs 59073, Différence à la fin: 22553 vs 60239)
prodigal	Cluster 396	ABGB01000034:12873-14096; NW_003102082.1:12873-14096(+)	OK
prodigal	Cluster 397	ABGB01000001:27956-29176; NW_001849444.1:174921-176141(-)	OK
prodigal	Cluster 398	ABGB01000020:c(51104-52324); NW_003102068.1:51104-52324(-)	OK
prodigal	Cluster 399	ABGB01000301:364-1584; NW_003102349.1:364-1584(+)	OK
prodigal	Cluster 400	ABGB01000024:23944-25161; NW_003102072.1:23944-25161(+)	OK
prodigal	Cluster 401	ABGB01000033:c(1272-2489); NW_003102081.1:1272-2306(-)	Différent (Différence au début: 2489 vs 2306)
prodigal	Cluster 402	ABGB01000045:7422-8641; NW_003102093.1:7422-8639(+)	Différent (Différence à la fin: 8641 vs 8639)
prodigal	Cluster 403	ABGB01000349:c(155-1372); NW_003102397.1:155-1372(-); NW_003102278.1:600-1739(+)	OK
prodigal	Cluster 404	ABGB01000004:c(62160-63371); NW_001849444.1:18198-19409(+)	OK
prodigal	Cluster 405	ABGB01000095:c(333-1544); NW_003102143.1:333-1211(-)	Différent (Différence au début: 1544 vs 1211)
prodigal	Cluster 406	ABGB01000007:557-1765	Gène non prédit
prodigal	Cluster 407	ABGB01000001:22430-23632; NW_001849444.1:180465-181535(-)	Différent (Différence au début: 23632 vs 181535)
prodigal	Cluster 408	ABGB01000023:24414-25616; NW_003102071.1:24414-25616(+)	OK
prodigal	Cluster 409	ABGB01000025:20815-22017; NW_003102073.1:20815-22017(+)	OK
prodigal	Cluster 410	ABGB01000026:16242-17444; NW_003102074.1:16242-17444(+)	OK
prodigal	Cluster 411	ABGB01000017:c(33355-34554); NW_003102065.1:33355-34413(-)	Différent (Différence au début: 34554 vs 34413)
prodigal	Cluster 412	ABGB01000031:16183-17382; NW_003102079.1:16183-17382(+)	OK
prodigal	Cluster 413	ABGB01000086:c(70-1269); NW_003103092.1:741-974(-); NW_003102426.1:522-755(-)	Différent (Différence au début: 1269 vs 974) (Différence au début: 1269 vs 974, Différence au début: 974 vs 755)
prodigal	Cluster 414	ABGB01000001:c(46867-48063); NW_001849444.1:156064-157230(+)	Différent (Différence au début: 46867 vs 156064, Différence à la fin: 48063 vs 157230)
prodigal	Cluster 415	ABGB01000003:c(82289-83485); NW_001849445.1:125715-126833(-)	Différent (Différence au début: 83485 vs 126833)
prodigal	Cluster 416	ABGB01000005:c(16473-17669); NW_001849445.1:16473-17669(-)	OK
prodigal	Cluster 417	ABGB01000015:c(70459-71655); NW_003102063.1:70459-71655(-)	OK
prodigal	Cluster 418	ABGB01000019:c(6283-7476); NW_003102067.1:6283-7476(-)	OK
prodigal	Cluster 419	ABGB01000021:c(7889-9082); NW_003102069.1:7889-8974(-)	Différent (Différence au début: 9082 vs 8974)
prodigal	Cluster 420	ABGB01000025:14391-15584; NW_003102073.1:14391-15584(+)	OK
prodigal	Cluster 421	ABGB01000018:75808-76998; NW_003102066.1:75808-76998(+)	OK
prodigal	Cluster 422	ABGB01000035:c(12262-13452); NW_003102083.1:12262-13452(-)	OK
prodigal	Cluster 423	ABGB01000048:c(1819-3009); NW_003102096.1:1819-3009(-)	OK
prodigal	Cluster 424	ABGB01000001:87674-88861; NW_001849444.1:115236-116423(-)	OK
prodigal	Cluster 425	ABGB01000041:12556-13740; NW_003102089.1:12556-13740(+)	OK
prodigal	Cluster 426	ABGB01000007:1980-3161; NW_001849446.1:4262-5413(+)	Différent (Différence au début: 1980 vs 4262, Différence à la fin: 3161 vs 5413)
prodigal	Cluster 427	ABGB01000017:c(44197-45375); NW_003102065.1:44197-45375(-)	OK
prodigal	Cluster 428	ABGB01000021:24188-25366; NW_003102069.1:24395-25366(+)	Différent (Différence au début: 24188 vs 24395)
prodigal	Cluster 429	ABGB01000002:c(75994-77169); NW_001849446.1:93898-95073(-)	OK
prodigal	Cluster 430	ABGB01000004:c(58755-59930); NW_001849444.1:21639-22814(+)	OK
prodigal	Cluster 431	ABGB01000006:c(4731-5906); NW_001849446.1:10773-11927(-)	Différent (Différence au début: 5906 vs 11927)
prodigal	Cluster 432	ABGB01000024:7706-8881; NW_003102072.1:7706-8881(+)	OK
prodigal	Cluster 433	ABGB01000026:c(12356-13531); NW_003102074.1:12356-13531(-)	OK
prodigal	Cluster 434	ABGB01000030:c(3426-4601); NW_003102078.1:3426-4601(-)	OK
prodigal	Cluster 435	ABGB01000005:c(29511-30683); NW_001849445.1:29511-30683(-)	OK
prodigal	Cluster 436	ABGB01000002:83735-84904; NW_001849446.1:101639-102808(+)	OK
prodigal	Cluster 437	ABGB01000003:c(79871-81040); NW_001849445.1:123297-124466(-)	OK
prodigal	Cluster 438	ABGB01000014:c(36192-37361); NW_003102062.1:36192-37361(-)	OK
prodigal	Cluster 439	ABGB01000015:c(52853-54022); NW_003102063.1:52853-54022(-)	OK
prodigal	Cluster 440	ABGB01000022:9229-10398; NW_003102070.1:9373-10398(+)	Différent (Différence au début: 9229 vs 9373)
prodigal	Cluster 441	ABGB01000027:17563-18732; NW_003102075.1:17473-18732(+)	Différent (Différence au début: 17563 vs 17473)
prodigal	Cluster 442	ABGB01000036:2414-3583; NW_003102084.1:2414-3583(+)	OK
prodigal	Cluster 443	ABGB01000002:c(44640-45806); NW_001849446.1:62544-63710(-)	OK
prodigal	Cluster 444	ABGB01000015:91988-93154; NW_003102063.1:91988-93154(+)	OK
prodigal	Cluster 445	ABGB01000016:c(79264-80430); NW_003102064.1:79264-80430(-)	OK
prodigal	Cluster 446	ABGB01000043:7146-8312; NW_003102091.1:7194-8312(+)	Différent (Différence au début: 7146 vs 7194)
prodigal	Cluster 447	ABGB01000056:87-1250; NW_003102104.1:87-1250(+)	OK
prodigal	Cluster 448	ABGB01000014:c(38598-39755); NW_003102062.1:38598-39755(-)	OK
prodigal	Cluster 449	ABGB01000017:64453-65610; NW_003102065.1:64483-65610(+)	Différent (Différence au début: 64453 vs 64483)
prodigal	Cluster 450	ABGB01000017:c(66640-67797); NW_003102065.1:66640-67797(-)	OK
prodigal	Cluster 451	ABGB01000014:c(50110-51264); NW_003102062.1:50110-51264(-)	OK
prodigal	Cluster 452	ABGB01000024:c(27250-28404); NW_003102072.1:27250-28404(-)	OK
prodigal	Cluster 453	ABGB01000017:28650-29801; NW_003102065.1:28650-29801(+)	OK
prodigal	Cluster 454	ABGB01000023:23229-24380; NW_003102071.1:23319-24380(+)	Différent (Différence au début: 23229 vs 23319)
prodigal	Cluster 455	ABGB01000003:c(81086-82234); NW_001849445.1:124512-125660(-)	OK
prodigal	Cluster 456	ABGB01000047:c(2564-3712); NW_003102095.1:2564-3655(-)	Différent (Différence au début: 3712 vs 3655)
prodigal	Cluster 457	ABGB01000005:c(17700-18845); NW_001849445.1:17700-18845(-)	OK
prodigal	Cluster 458	ABGB01000015:c(66706-67851); NW_003102735.1:683-925(-)	Différent (Différence au début: 67851 vs 925)
prodigal	Cluster 459	ABGB01000017:c(53756-54901); NW_003102065.1:53756-54961(-)	Différent (Différence au début: 54901 vs 54961)
prodigal	Cluster 460	ABGB01000025:8763-9908; NW_003102073.1:8847-9908(+)	Différent (Différence au début: 8763 vs 8847)
prodigal	Cluster 461	ABGB01000004:44663-45805; NW_001849444.1:35764-36906(-)	OK
prodigal	Cluster 462	ABGB01000018:41085-42218; NW_003102066.1:41085-42218(+)	OK
prodigal	Cluster 463	ABGB01000032:c(11931-13061); NW_003102080.1:11931-13061(-)	OK
prodigal	Cluster 464	ABGB01000019:15398-16525; NW_003102067.1:15398-16525(+)	OK
prodigal	Cluster 465	ABGB01000001:37761-38882; NW_001849444.1:165215-166336(-)	OK
prodigal	Cluster 466	ABGB01000024:c(9941-11062); NW_003102072.1:9941-11062(-)	OK
prodigal	Cluster 467	ABGB01000032:4819-5940; NW_003102080.1:4819-5940(+)	OK
prodigal	Cluster 468	ABGB01000053:c(309-1427); NW_003102101.1:309-1427(-)	OK
prodigal	Cluster 469	ABGB01000004:c(12633-13748); NW_001849444.1:67851-68936(+)	Différent (Différence au début: 12633 vs 67851, Différence à la fin: 13748 vs 68936)
prodigal	Cluster 470	ABGB01000004:32799-33914; NW_001849444.1:47655-48770(-)	OK
prodigal	Cluster 471	ABGB01000014:98099-99214; NW_003102062.1:98099-99214(+)	OK
prodigal	Cluster 472	ABGB01000014:116623-117738; NW_003102062.1:116623-117738(+)	OK
prodigal	Cluster 473	ABGB01000026:c(18554-19669); NW_003102074.1:18554-19669(-)	OK
prodigal	Cluster 474	ABGB01000053:1476-2591; NW_003102101.1:1476-2591(+)	OK
prodigal	Cluster 475	ABGB01000003:c(19378-20490); NW_001849445.1:62804-63916(-)	OK
prodigal	Cluster 476	ABGB01000016:34548-35660; NW_003102064.1:34602-35660(+)	Différent (Différence au début: 34548 vs 34602)
prodigal	Cluster 477	ABGB01000026:c(10556-11668); NW_003102074.1:10556-11668(-)	OK
prodigal	Cluster 478	ABGB01000014:c(109630-110739); NW_003102062.1:109630-110739(-)	OK
prodigal	Cluster 479	ABGB01000020:43978-45087; NW_003102068.1:43978-45087(+)	OK
prodigal	Cluster 480	ABGB01000677:152-1261; NW_003102725.1:179-1261(+)	Différent (Différence au début: 152 vs 179)
prodigal	Cluster 481	ABGB01000008:c(160-1266); NW_001849446.1:12323-13429(-)	OK
prodigal	Cluster 482	ABGB01000018:28124-29230; NW_003102066.1:28124-29230(+)	OK
prodigal	Cluster 483	ABGB01000024:c(14489-15595); NW_003102072.1:14489-15595(-)	OK
