Outil	Cluster	Gènes	État AA
glimmer	Cluster 1897	AKIJ01000005.1NEMATO:c(631329-631799); AKIJ01000005.1:631329-631772(-)	Différent (Différence au début: 631799 vs 631772)
glimmer	Cluster 1898	AKIJ01000001.1NEMATO:c(687038-687505); AKIJ01000001.1:687038-687415(-)	Différent (Différence au début: 687505 vs 687415)
glimmer	Cluster 1899	AKIJ01000002.1NEMATO:c(663382-663849); AKIJ01000002.1:663382-663849(-)	OK
glimmer	Cluster 1900	AKIJ01000002.1NEMATO:727348-727815; AKIJ01000002.1:727348-727815(+)	OK
glimmer	Cluster 1901	AKIJ01000003.1NEMATO:353292-353759; AKIJ01000003.1:353292-353759(+)	OK
glimmer	Cluster 1902	AKIJ01000003.1NEMATO:399240-399707; AKIJ01000003.1:399240-399707(+)	OK
glimmer	Cluster 1903	AKIJ01000004.1NEMATO:c(34071-34538); AKIJ01000004.1:34071-34544(-)	Différent (Différence au début: 34538 vs 34544)
glimmer	Cluster 1904	AKIJ01000004.1NEMATO:101530-101997; AKIJ01000004.1:101512-101997(+)	Différent (Différence au début: 101530 vs 101512)
glimmer	Cluster 1905	AKIJ01000002.1NEMATO:c(266348-266812); AKIJ01000002.1:266348-266812(-)	OK
glimmer	Cluster 1906	AKIJ01000002.1NEMATO:455701-456165; AKIJ01000002.1:455701-456165(+)	OK
glimmer	Cluster 1907	AKIJ01000002.1NEMATO:559550-560014; AKIJ01000002.1:559550-560014(+)	OK
glimmer	Cluster 1908	AKIJ01000005.1NEMATO:c(664310-664774); AKIJ01000005.1:664310-664774(-)	OK
glimmer	Cluster 1909	AKIJ01000006.1NEMATO:c(15146-15610); AKIJ01000006.1:15146-15610(-)	OK
glimmer	Cluster 1910	AKIJ01000006.1NEMATO:c(57817-58281); AKIJ01000006.1:57817-58281(-)	OK
glimmer	Cluster 1911	AKIJ01000001.1NEMATO:692655-693116; AKIJ01000001.1:692655-693116(+)	OK
glimmer	Cluster 1912	AKIJ01000001.1NEMATO:c(846670-847131); AKIJ01000001.1:846670-847131(-)	OK
glimmer	Cluster 1913	AKIJ01000002.1NEMATO:748834-749295; AKIJ01000002.1:748834-749295(+)	OK
glimmer	Cluster 1914	AKIJ01000003.1NEMATO:660678-661139; AKIJ01000003.1:660678-661139(+)	OK
glimmer	Cluster 1915	AKIJ01000005.1NEMATO:c(71904-72365); AKIJ01000005.1:71904-72368(-)	Différent (Différence au début: 72365 vs 72368)
glimmer	Cluster 1916	AKIJ01000005.1NEMATO:100293-100754; AKIJ01000005.1:100293-100754(+)	OK
glimmer	Cluster 1917	AKIJ01000005.1NEMATO:203357-203818; AKIJ01000005.1:203357-203818(+)	OK
glimmer	Cluster 1918	AKIJ01000001.1NEMATO:158604-159062; AKIJ01000001.1:158604-159062(+)	OK
glimmer	Cluster 1919	AKIJ01000001.1NEMATO:c(683521-683979); AKIJ01000001.1:683521-683979(-)	OK
glimmer	Cluster 1920	AKIJ01000002.1NEMATO:c(262597-263055); AKIJ01000002.1:262597-263055(-)	OK
glimmer	Cluster 1921	AKIJ01000004.1NEMATO:315038-315496; AKIJ01000004.1:315198-315500(+)	Différent (Différence au début: 315038 vs 315198, Différence à la fin: 315496 vs 315500)
glimmer	Cluster 1922	AKIJ01000005.1NEMATO:c(31466-31924); AKIJ01000005.1:31466-31924(-)	OK
glimmer	Cluster 1923	AKIJ01000005.1NEMATO:c(123610-124068); AKIJ01000005.1:123610-124068(-)	OK
glimmer	Cluster 1924	AKIJ01000001.1NEMATO:504395-504850	Gène non prédit
glimmer	Cluster 1925	AKIJ01000002.1NEMATO:170181-170636; AKIJ01000002.1:170181-170636(+)	OK
glimmer	Cluster 1926	AKIJ01000002.1NEMATO:c(475813-476268); AKIJ01000002.1:475813-476268(-)	OK
glimmer	Cluster 1927	AKIJ01000003.1NEMATO:c(445862-446317); AKIJ01000003.1:445862-446317(-)	OK
glimmer	Cluster 1928	AKIJ01000005.1NEMATO:c(122532-122987); AKIJ01000005.1:122532-122987(-)	OK
glimmer	Cluster 1929	AKIJ01000005.1NEMATO:c(224962-225417); AKIJ01000005.1:224962-225417(-)	OK
glimmer	Cluster 1930	AKIJ01000001.1NEMATO:173445-173897; AKIJ01000001.1:173445-173897(+)	OK
glimmer	Cluster 1931	AKIJ01000001.1NEMATO:785657-786109; AKIJ01000001.1:785657-786109(+)	OK
glimmer	Cluster 1932	AKIJ01000002.1NEMATO:c(56240-56692); AKIJ01000002.1:56240-56692(-)	OK
glimmer	Cluster 1933	AKIJ01000002.1NEMATO:110965-111417; AKIJ01000002.1:110965-111417(+)	OK
glimmer	Cluster 1934	AKIJ01000001.1NEMATO:c(47722-48171); AKIJ01000001.1:47722-48171(-)	OK
glimmer	Cluster 1935	AKIJ01000001.1NEMATO:c(122988-123437); AKIJ01000001.1:122988-123437(-)	OK
glimmer	Cluster 1936	AKIJ01000001.1NEMATO:787056-787505; AKIJ01000001.1:787056-787505(+)	OK
glimmer	Cluster 1937	AKIJ01000002.1NEMATO:203044-203493; AKIJ01000002.1:203023-203493(+)	Différent (Différence au début: 203044 vs 203023)
glimmer	Cluster 1938	AKIJ01000002.1NEMATO:386017-386466; AKIJ01000002.1:385948-386466(+)	Différent (Différence au début: 386017 vs 385948)
glimmer	Cluster 1939	AKIJ01000003.1NEMATO:c(144723-145172); AKIJ01000003.1:144723-145172(-)	OK
glimmer	Cluster 1940	AKIJ01000002.1NEMATO:650900-651346; AKIJ01000002.1:651020-651346(+)	Différent (Différence au début: 650900 vs 651020)
glimmer	Cluster 1941	AKIJ01000002.1NEMATO:c(654420-654866); AKIJ01000002.1:654420-654866(-)	OK
glimmer	Cluster 1942	AKIJ01000004.1NEMATO:200119-200565; AKIJ01000004.1:200119-200565(+)	OK
glimmer	Cluster 1943	AKIJ01000002.1NEMATO:792997-793440; AKIJ01000002.1:792997-793440(+)	OK
glimmer	Cluster 1944	AKIJ01000006.1NEMATO:6791-7234; AKIJ01000006.1:6791-7234(+)	OK
glimmer	Cluster 1945	AKIJ01000015.1NEMATO:1640-2083; AKIJ01000015.1:1607-2083(+)	Différent (Différence au début: 1640 vs 1607)
glimmer	Cluster 1946	AKIJ01000001.1NEMATO:c(43802-44242)	Gène non prédit
glimmer	Cluster 1947	AKIJ01000001.1NEMATO:341422-341862; AKIJ01000001.1:341374-341862(+)	Différent (Différence au début: 341422 vs 341374)
glimmer	Cluster 1948	AKIJ01000001.1NEMATO:432824-433264; AKIJ01000001.1:432824-433264(+)	OK
glimmer	Cluster 1949	AKIJ01000002.1NEMATO:c(456547-456987); AKIJ01000002.1:456547-457020(-)	Différent (Différence au début: 456987 vs 457020)
glimmer	Cluster 1950	AKIJ01000003.1NEMATO:177475-177915; AKIJ01000003.1:177475-177915(+)	OK
glimmer	Cluster 1951	AKIJ01000005.1NEMATO:183211-183651	Gène non prédit
glimmer	Cluster 1952	AKIJ01000005.1NEMATO:455645-456085; AKIJ01000005.1:455645-456085(+)	OK
glimmer	Cluster 1953	AKIJ01000002.1NEMATO:355352-355789	Gène non prédit
glimmer	Cluster 1954	AKIJ01000002.1NEMATO:c(580921-581358); AKIJ01000002.1:580921-581358(-)	OK
glimmer	Cluster 1955	AKIJ01000003.1NEMATO:198373-198810; AKIJ01000003.1:198373-198810(+)	OK
glimmer	Cluster 1956	AKIJ01000005.1NEMATO:c(242687-243124); AKIJ01000005.1:242687-243124(-)	OK
glimmer	Cluster 1957	AKIJ01000005.1NEMATO:c(557406-557843); AKIJ01000005.1:557406-557843(-)	OK
glimmer	Cluster 1958	AKIJ01000019.1NEMATO:1176->1611	Gène non prédit
glimmer	Cluster 1959	AKIJ01000001.1NEMATO:c(155099-155533); AKIJ01000001.1:155099-155488(-)	Différent (Différence au début: 155533 vs 155488)
glimmer	Cluster 1960	AKIJ01000001.1NEMATO:391515-391949; AKIJ01000001.1:391548-391949(+)	Différent (Différence au début: 391515 vs 391548)
glimmer	Cluster 1961	AKIJ01000002.1NEMATO:c(272306-272740); AKIJ01000002.1:272306-272692(-)	Différent (Différence au début: 272740 vs 272692)
glimmer	Cluster 1962	AKIJ01000004.1NEMATO:c(311130-311564); AKIJ01000004.1:311134-311568(-)	OK
glimmer	Cluster 1963	AKIJ01000005.1NEMATO:c(518955-519389); AKIJ01000005.1:518955-519389(-)	OK
glimmer	Cluster 1964	AKIJ01000005.1NEMATO:c(599432-599866); AKIJ01000005.1:599432-599866(-)	OK
glimmer	Cluster 1965	AKIJ01000002.1NEMATO:461977-462408; AKIJ01000002.1:461977-462408(+)	OK
glimmer	Cluster 1966	AKIJ01000003.1NEMATO:c(644234-644665); AKIJ01000003.1:644234-644665(-)	OK
glimmer	Cluster 1967	AKIJ01000004.1NEMATO:402865-403296; AKIJ01000004.1:402869-403300(+)	OK
glimmer	Cluster 1968	AKIJ01000003.1NEMATO:c(563640-564068); AKIJ01000003.1:563640-564068(-)	OK
glimmer	Cluster 1969	AKIJ01000005.1NEMATO:c(337925-338353); AKIJ01000005.1:337925-338353(-)	OK
glimmer	Cluster 1970	AKIJ01000001.1NEMATO:c(254267-254692); AKIJ01000001.1:254267-254692(-)	OK
glimmer	Cluster 1971	AKIJ01000001.1NEMATO:623131-623556; AKIJ01000001.1:623131-623556(+)	OK
glimmer	Cluster 1972	AKIJ01000003.1NEMATO:c(209446-209871); AKIJ01000003.1:209446-209871(-)	OK
glimmer	Cluster 1973	AKIJ01000003.1NEMATO:c(528951-529376); AKIJ01000003.1:528951-529376(-)	OK
glimmer	Cluster 1974	AKIJ01000001.1NEMATO:396244-396666; AKIJ01000001.1:396244-396666(+)	OK
glimmer	Cluster 1975	AKIJ01000001.1NEMATO:c(630767-631189); AKIJ01000001.1:630767-631189(-)	OK
glimmer	Cluster 1976	AKIJ01000001.1NEMATO:c(822349-822771)	Gène non prédit
glimmer	Cluster 1977	AKIJ01000003.1NEMATO:c(735654-736076); AKIJ01000003.1:735654-735902(-)	Différent (Différence au début: 736076 vs 735902)
glimmer	Cluster 1978	AKIJ01000004.1NEMATO:c(452048-452470); AKIJ01000004.1:452052-452474(-)	OK
glimmer	Cluster 1979	AKIJ01000005.1NEMATO:c(117147-117569); AKIJ01000005.1:117147-117569(-)	OK
glimmer	Cluster 1980	AKIJ01000001.1NEMATO:c(557687-558106); AKIJ01000001.1:557687-558106(-)	OK
glimmer	Cluster 1981	AKIJ01000001.1NEMATO:905235-905654; AKIJ01000001.1:905235-905654(+)	OK
glimmer	Cluster 1982	AKIJ01000002.1NEMATO:1279-1698; AKIJ01000002.1:1279-1698(+)	OK
glimmer	Cluster 1983	AKIJ01000003.1NEMATO:c(620322-620741); AKIJ01000003.1:620322-620741(-)	OK
glimmer	Cluster 1984	AKIJ01000005.1NEMATO:381880-382299; AKIJ01000005.1:381880-382299(+)	OK
glimmer	Cluster 1985	AKIJ01000007.1NEMATO:69142-69561; AKIJ01000007.1:69172-69561(+)	Différent (Différence au début: 69142 vs 69172)
glimmer	Cluster 1986	AKIJ01000017.1NEMATO:1225-1644; AKIJ01000017.1:1225-1644(+)	OK
glimmer	Cluster 1987	AKIJ01000002.1NEMATO:c(425354-425770); AKIJ01000002.1:425354-425770(-)	OK
glimmer	Cluster 1988	AKIJ01000002.1NEMATO:c(518332-518691); AKIJ01000002.1:518332-518691(-)	OK
glimmer	Cluster 1989	AKIJ01000003.1NEMATO:c(313088-313504)	Gène non prédit
glimmer	Cluster 1990	AKIJ01000004.1NEMATO:123248-123664; AKIJ01000004.1:123284-123664(+)	Différent (Différence au début: 123248 vs 123284)
glimmer	Cluster 1991	AKIJ01000005.1NEMATO:118869-119285; AKIJ01000005.1:118851-119285(+)	Différent (Différence au début: 118869 vs 118851)
glimmer	Cluster 1992	AKIJ01000001.1NEMATO:103302-103715; AKIJ01000001.1:103413-103715(+)	Différent (Différence au début: 103302 vs 103413)
glimmer	Cluster 1993	AKIJ01000001.1NEMATO:694696-695109	Gène non prédit
glimmer	Cluster 1994	AKIJ01000001.1NEMATO:878380-878793; AKIJ01000001.1:878476-878793(+)	Différent (Différence au début: 878380 vs 878476)
glimmer	Cluster 1995	AKIJ01000003.1NEMATO:106913-107326; AKIJ01000003.1:106913-107326(+)	OK
glimmer	Cluster 1996	AKIJ01000003.1NEMATO:178227-178640; AKIJ01000003.1:178227-178640(+)	OK
glimmer	Cluster 1997	AKIJ01000005.1NEMATO:230989-231402; AKIJ01000005.1:230989-231402(+)	OK
glimmer	Cluster 1998	AKIJ01000001.1NEMATO:c(335895-336305); AKIJ01000001.1:335895-336305(-)	OK
glimmer	Cluster 1999	AKIJ01000002.1NEMATO:c(289180-289590); AKIJ01000002.1:289180-289590(-)	OK
glimmer	Cluster 2000	AKIJ01000004.1NEMATO:716866-717276; AKIJ01000004.1:716870-717280(+)	OK
glimmer	Cluster 2001	AKIJ01000003.1NEMATO:c(180956-181363); AKIJ01000003.1:180956-181363(-)	OK
glimmer	Cluster 2002	AKIJ01000005.1NEMATO:123064-123471; AKIJ01000005.1:123064-123471(+)	OK
glimmer	Cluster 2003	AKIJ01000005.1NEMATO:205685-206092; AKIJ01000005.1:205685-206092(+)	OK
glimmer	Cluster 2004	AKIJ01000001.1NEMATO:83414-83818; AKIJ01000001.1:83414-83818(+)	OK
glimmer	Cluster 2005	AKIJ01000004.1NEMATO:c(193868-194272); AKIJ01000004.1:193868-194272(-)	OK
glimmer	Cluster 2006	AKIJ01000005.1NEMATO:304914-305315; AKIJ01000005.1:304914-305315(+)	OK
glimmer	Cluster 2007	AKIJ01000002.1NEMATO:c(444216-444614); AKIJ01000002.1:444216-444614(-); AKIJ01000004.1:339638-339985(+)	OK
glimmer	Cluster 2008	AKIJ01000002.1NEMATO:c(475321-475719); AKIJ01000002.1:475321-475719(-)	OK
glimmer	Cluster 2009	AKIJ01000004.1NEMATO:65765-66163; AKIJ01000004.1:65765-66163(+)	OK
glimmer	Cluster 2010	AKIJ01000004.1NEMATO:339583-339981	Gène non prédit
glimmer	Cluster 2011	AKIJ01000004.1NEMATO:635911-636309; AKIJ01000004.1:635915-636313(+)	OK
glimmer	Cluster 2012	AKIJ01000001.1NEMATO:746753-747148; AKIJ01000001.1:746753-747148(+)	OK
glimmer	Cluster 2013	AKIJ01000002.1NEMATO:c(274622-275017); AKIJ01000002.1:274622-275017(-)	OK
glimmer	Cluster 2014	AKIJ01000003.1NEMATO:739472-739867; AKIJ01000003.1:739535-739867(+)	Différent (Différence au début: 739472 vs 739535)
glimmer	Cluster 2015	AKIJ01000002.1NEMATO:c(109647-110039); AKIJ01000002.1:109647-110039(-)	OK
glimmer	Cluster 2016	AKIJ01000002.1NEMATO:714395-714787; AKIJ01000002.1:714395-714787(+)	OK
glimmer	Cluster 2017	AKIJ01000003.1NEMATO:c(716474-716866); AKIJ01000003.1:716474-716842(-)	Différent (Différence au début: 716866 vs 716842)
glimmer	Cluster 2018	AKIJ01000005.1NEMATO:435287-435679; AKIJ01000005.1:435287-435679(+)	OK
glimmer	Cluster 2019	AKIJ01000006.1NEMATO:c(57177-57569); AKIJ01000006.1:57177-57551(-)	Différent (Différence au début: 57569 vs 57551)
glimmer	Cluster 2020	AKIJ01000001.1NEMATO:582572-582961; AKIJ01000001.1:582572-582961(+)	OK
glimmer	Cluster 2021	AKIJ01000001.1NEMATO:c(879014-879403); AKIJ01000001.1:879014-879403(-)	OK
glimmer	Cluster 2022	AKIJ01000002.1NEMATO:117001-117390; AKIJ01000002.1:117001-117390(+)	OK
glimmer	Cluster 2023	AKIJ01000002.1NEMATO:c(463099-463488); AKIJ01000002.1:463099-463488(-)	OK
glimmer	Cluster 2024	AKIJ01000004.1NEMATO:62691-63080	Gène non prédit
glimmer	Cluster 2025	AKIJ01000004.1NEMATO:c(558780-559169); AKIJ01000004.1:558784-559173(-)	OK
glimmer	Cluster 2026	AKIJ01000005.1NEMATO:58993-59382; AKIJ01000005.1:58993-59382(+)	OK
glimmer	Cluster 2027	AKIJ01000001.1NEMATO:629745-630131; AKIJ01000001.1:629745-630131(+)	OK
glimmer	Cluster 2028	AKIJ01000002.1NEMATO:615881-616267	Gène non prédit
glimmer	Cluster 2029	AKIJ01000004.1NEMATO:c(450484-450870); AKIJ01000004.1:450488-450874(-)	OK
glimmer	Cluster 2030	AKIJ01000003.1NEMATO:c(718173-718556); AKIJ01000003.1:718173-718556(-)	OK
glimmer	Cluster 2031	AKIJ01000020.1NEMATO:84-467; AKIJ01000020.1:84-467(+)	OK
glimmer	Cluster 2032	AKIJ01000002.1NEMATO:c(577927-578307); AKIJ01000002.1:577927-578307(-)	OK
glimmer	Cluster 2033	AKIJ01000003.1NEMATO:c(34449-34829); AKIJ01000003.1:34449-34829(-)	OK
glimmer	Cluster 2034	AKIJ01000003.1NEMATO:437813-438193; AKIJ01000003.1:437891-438193(+)	Différent (Différence au début: 437813 vs 437891)
glimmer	Cluster 2035	AKIJ01000003.1NEMATO:583626-584006; AKIJ01000003.1:583626-584006(+)	OK
glimmer	Cluster 2036	AKIJ01000004.1NEMATO:c(84964-85344); AKIJ01000004.1:84964-85344(-)	OK
glimmer	Cluster 2037	AKIJ01000006.1NEMATO:59301-59681; AKIJ01000006.1:59301-59681(+)	OK
glimmer	Cluster 2038	AKIJ01000001.1NEMATO:c(28025-28402); AKIJ01000001.1:28025-28402(-)	OK
glimmer	Cluster 2039	AKIJ01000001.1NEMATO:736964-737341; AKIJ01000001.1:736964-737341(+)	OK
glimmer	Cluster 2040	AKIJ01000004.1NEMATO:c(42632-43009); AKIJ01000004.1:42632-43009(-)	OK
glimmer	Cluster 2041	AKIJ01000005.1NEMATO:317589-317966; AKIJ01000005.1:317589-317966(+)	OK
glimmer	Cluster 2042	AKIJ01000005.1NEMATO:611468-611845	Gène non prédit
glimmer	Cluster 2043	AKIJ01000001.1NEMATO:83989-84363; AKIJ01000001.1:84052-84363(+)	Différent (Différence au début: 83989 vs 84052)
glimmer	Cluster 2044	AKIJ01000002.1NEMATO:7221-7595; AKIJ01000002.1:7221-7595(+)	OK
glimmer	Cluster 2045	AKIJ01000003.1NEMATO:c(670856-671230); AKIJ01000003.1:670856-671230(-)	OK
glimmer	Cluster 2046	AKIJ01000005.1NEMATO:c(17397-17771)	Gène non prédit
glimmer	Cluster 2047	AKIJ01000001.1NEMATO:c(358167-358538); AKIJ01000001.1:358167-358538(-)	OK
glimmer	Cluster 2048	AKIJ01000002.1NEMATO:c(489559-489930); AKIJ01000002.1:489559-489930(-)	OK
glimmer	Cluster 2049	AKIJ01000003.1NEMATO:c(369584-369955); AKIJ01000003.1:369584-369886(-)	Différent (Différence au début: 369955 vs 369886)
glimmer	Cluster 2050	AKIJ01000005.1NEMATO:c(66483-66854)	Gène non prédit
glimmer	Cluster 2051	AKIJ01000005.1NEMATO:c(118478-118849); AKIJ01000005.1:118478-118849(-)	OK
glimmer	Cluster 2052	AKIJ01000005.1NEMATO:c(336180-336551); AKIJ01000005.1:336180-336551(-)	OK
glimmer	Cluster 2053	AKIJ01000001.1NEMATO:308510-308878; AKIJ01000001.1:308510-308878(+)	OK
glimmer	Cluster 2054	AKIJ01000002.1NEMATO:c(104611-104979); AKIJ01000002.1:104611-104979(-)	OK
glimmer	Cluster 2055	AKIJ01000003.1NEMATO:447538-447906; AKIJ01000003.1:447538-447906(+)	OK
glimmer	Cluster 2056	AKIJ01000003.1NEMATO:557658-558026; AKIJ01000003.1:557658-558026(+)	OK
glimmer	Cluster 2057	AKIJ01000004.1NEMATO:c(122809-123177)	Gène non prédit
glimmer	Cluster 2058	AKIJ01000004.1NEMATO:223284-223652; AKIJ01000004.1:223293-223652(+)	Différent (Différence au début: 223284 vs 223293)
glimmer	Cluster 2059	AKIJ01000005.1NEMATO:c(336604-336972); AKIJ01000005.1:336604-336972(-)	OK
glimmer	Cluster 2060	AKIJ01000002.1NEMATO:c(356078-356443); AKIJ01000002.1:356078-356443(-)	OK
glimmer	Cluster 2061	AKIJ01000005.1NEMATO:c(509570-509935); AKIJ01000005.1:509570-509935(-)	OK
glimmer	Cluster 2062	AKIJ01000001.1NEMATO:c(50740-51102); AKIJ01000001.1:50740-51102(-)	OK
glimmer	Cluster 2063	AKIJ01000001.1NEMATO:396718-397080; AKIJ01000001.1:396718-397080(+)	OK
glimmer	Cluster 2064	AKIJ01000005.1NEMATO:c(207437-207799); AKIJ01000005.1:207437-207763(-)	Différent (Différence au début: 207799 vs 207763)
glimmer	Cluster 2065	AKIJ01000002.1NEMATO:158973-159332; AKIJ01000002.1:158973-159332(+)	OK
glimmer	Cluster 2066	AKIJ01000002.1NEMATO:212446-212805; AKIJ01000002.1:212446-212805(+)	OK
glimmer	Cluster 2067	AKIJ01000002.1NEMATO:306389-306748	Gène non prédit
glimmer	Cluster 2068	AKIJ01000002.1NEMATO:c(668603-668962); AKIJ01000002.1:668603-668962(-)	OK
glimmer	Cluster 2069	AKIJ01000003.1NEMATO:c(202282-202641); AKIJ01000003.1:202282-202641(-)	OK
glimmer	Cluster 2070	AKIJ01000003.1NEMATO:c(661393-661752); AKIJ01000003.1:661393-661752(-)	OK
glimmer	Cluster 2071	AKIJ01000005.1NEMATO:291377-291736; AKIJ01000005.1:291377-291736(+)	OK
glimmer	Cluster 2072	AKIJ01000005.1NEMATO:648445-648801; AKIJ01000005.1:648445-648801(+)	OK
glimmer	Cluster 2073	AKIJ01000002.1NEMATO:c(440146-440499); AKIJ01000002.1:440146-440499(-)	OK
glimmer	Cluster 2074	AKIJ01000004.1NEMATO:c(335573-335926); AKIJ01000004.1:335577-335825(-)	Différent (Différence au début: 335926 vs 335825)
glimmer	Cluster 2075	AKIJ01000004.1NEMATO:344246-344599	Gène non prédit
glimmer	Cluster 2076	AKIJ01000004.1NEMATO:594550-594903	Gène non prédit
glimmer	Cluster 2077	AKIJ01000003.1NEMATO:c(105832-106182); AKIJ01000003.1:105832-106182(-)	OK
glimmer	Cluster 2078	AKIJ01000005.1NEMATO:362803-363153; AKIJ01000005.1:362803-363153(+)	OK
glimmer	Cluster 2079	AKIJ01000005.1NEMATO:670831-671181; AKIJ01000005.1:670831-671181(+)	OK
glimmer	Cluster 2080	AKIJ01000003.1NEMATO:c(169178-169525); AKIJ01000003.1:169178-169525(-)	OK
glimmer	Cluster 2081	AKIJ01000004.1NEMATO:c(119542-119889); AKIJ01000004.1:119542-119889(-)	OK
glimmer	Cluster 2082	AKIJ01000001.1NEMATO:c(185427-185771); AKIJ01000001.1:185427-185771(-)	OK
glimmer	Cluster 2083	AKIJ01000001.1NEMATO:589549-589893; AKIJ01000001.1:589609-589893(+)	Différent (Différence au début: 589549 vs 589609)
glimmer	Cluster 2084	AKIJ01000002.1NEMATO:c(411380-411724); AKIJ01000002.1:411380-411724(-)	OK
glimmer	Cluster 2085	AKIJ01000004.1NEMATO:c(59540-59884); AKIJ01000004.1:59540-59884(-)	OK
glimmer	Cluster 2086	AKIJ01000004.1NEMATO:311636-311980; AKIJ01000004.1:311649-311984(+)	Différent (Différence au début: 311636 vs 311649, Différence à la fin: 311980 vs 311984)
glimmer	Cluster 2087	AKIJ01000004.1NEMATO:566860-567204; AKIJ01000004.1:566864-567208(+)	OK
glimmer	Cluster 2088	AKIJ01000006.1NEMATO:c(85794-86138); AKIJ01000006.1:85794-86138(-)	OK
glimmer	Cluster 2089	AKIJ01000002.1NEMATO:161817-162158; AKIJ01000002.1:161817-162158(+)	OK
glimmer	Cluster 2090	AKIJ01000003.1NEMATO:c(427102-427443); AKIJ01000003.1:427102-427443(-)	OK
glimmer	Cluster 2091	AKIJ01000003.1NEMATO:c(717747-718088); AKIJ01000003.1:717747-718148(-)	Différent (Différence au début: 718088 vs 718148)
glimmer	Cluster 2092	AKIJ01000004.1NEMATO:c(4218-4559); AKIJ01000004.1:4218-4559(-)	OK
glimmer	Cluster 2093	AKIJ01000005.1NEMATO:159200-159541; AKIJ01000005.1:159200-159541(+)	OK
glimmer	Cluster 2094	AKIJ01000002.1NEMATO:c(740505-740843); AKIJ01000002.1:740505-740843(-)	OK
glimmer	Cluster 2095	AKIJ01000004.1NEMATO:c(738204-738542); AKIJ01000004.1:738208-738546(-)	OK
glimmer	Cluster 2096	AKIJ01000007.1NEMATO:64983-65321; AKIJ01000007.1:64983-65321(+)	OK
glimmer	Cluster 2097	AKIJ01000001.1NEMATO:172783-173118; AKIJ01000001.1:172783-173118(+)	OK
glimmer	Cluster 2098	AKIJ01000002.1NEMATO:751349-751684	Gène non prédit
glimmer	Cluster 2099	AKIJ01000004.1NEMATO:330311-330646; AKIJ01000004.1:330315-330650(+)	OK
glimmer	Cluster 2100	AKIJ01000015.1NEMATO:2210->2544	Gène non prédit
glimmer	Cluster 2101	AKIJ01000001.1NEMATO:c(735587-735919)	Gène non prédit
glimmer	Cluster 2102	AKIJ01000002.1NEMATO:414644-414976; AKIJ01000002.1:414644-414976(+)	OK
glimmer	Cluster 2103	AKIJ01000003.1NEMATO:652189-652521; AKIJ01000003.1:652252-652521(+)	Différent (Différence au début: 652189 vs 652252)
glimmer	Cluster 2104	AKIJ01000004.1NEMATO:387830-388162; AKIJ01000004.1:387834-388166(+)	OK
glimmer	Cluster 2105	AKIJ01000001.1NEMATO:c(205079-205408); AKIJ01000001.1:205079-205390(-)	Différent (Différence au début: 205408 vs 205390)
glimmer	Cluster 2106	AKIJ01000001.1NEMATO:c(727131-727460); AKIJ01000001.1:727131-727460(-)	OK
glimmer	Cluster 2107	AKIJ01000004.1NEMATO:275943-276272; AKIJ01000004.1:275947-276276(+)	OK
glimmer	Cluster 2108	AKIJ01000004.1NEMATO:281816-282145; AKIJ01000004.1:281820-282149(+)	OK
glimmer	Cluster 2109	AKIJ01000005.1NEMATO:c(48863-49192)	Gène non prédit
glimmer	Cluster 2110	AKIJ01000001.1NEMATO:c(366262-366588); AKIJ01000001.1:366262-366588(-)	OK
glimmer	Cluster 2111	AKIJ01000002.1NEMATO:472165-472491; AKIJ01000002.1:472165-472491(+)	OK
glimmer	Cluster 2112	AKIJ01000002.1NEMATO:662393-662719; AKIJ01000002.1:662393-662719(+)	OK
glimmer	Cluster 2113	AKIJ01000004.1NEMATO:453370-453696; AKIJ01000004.1:453374-453700(+)	OK
glimmer	Cluster 2114	AKIJ01000005.1NEMATO:346651-346977	Gène non prédit
glimmer	Cluster 2115	AKIJ01000002.1NEMATO:c(367406-367729); AKIJ01000002.1:367406-367729(-)	OK
glimmer	Cluster 2116	AKIJ01000002.1NEMATO:c(454122-454445); AKIJ01000002.1:454122-454445(-)	OK
glimmer	Cluster 2117	AKIJ01000003.1NEMATO:c(145767-146090)	Gène non prédit
glimmer	Cluster 2118	AKIJ01000006.1NEMATO:67272-67595; AKIJ01000006.1:67272-67595(+)	OK
glimmer	Cluster 2119	AKIJ01000001.1NEMATO:c(261692-262012); AKIJ01000001.1:261692-262012(-)	OK
glimmer	Cluster 2120	AKIJ01000001.1NEMATO:c(745255-745575); AKIJ01000001.1:745255-745575(-)	OK
glimmer	Cluster 2121	AKIJ01000002.1NEMATO:c(3648-3968); AKIJ01000002.1:3648-3968(-)	OK
glimmer	Cluster 2122	AKIJ01000001.1NEMATO:484712-485029; AKIJ01000001.1:484712-485029(+)	OK
glimmer	Cluster 2123	AKIJ01000002.1NEMATO:304901-305218; AKIJ01000002.1:304901-305218(+)	OK
glimmer	Cluster 2124	AKIJ01000003.1NEMATO:c(21022-21339); AKIJ01000003.1:21022-21267(-)	Différent (Différence au début: 21339 vs 21267)
glimmer	Cluster 2125	AKIJ01000003.1NEMATO:172121-172438	Gène non prédit
glimmer	Cluster 2126	AKIJ01000003.1NEMATO:320455-320772; AKIJ01000003.1:320455-320772(+)	OK
glimmer	Cluster 2127	AKIJ01000003.1NEMATO:c(400719-401036); AKIJ01000003.1:400719-401036(-)	OK
